,brand,3G,4G,5G,Announced,Weight,Length,Width,Diameter,Display Type,Display Size,ppi,body ratio,OS,battery_capacity,Price,CPU,pixel,Loudspeaker,3.5mm jack,Chipset,RAM,Storage,Micro-SIM,Mini-SIM,Nano-SIM,eSIM,ratio_1,ratio_2
1475,13,True,False,False,2021,143.0,137.5,67.5,10.0,7,5.0,215.0,69.5,0,2000.0,70.0,4.0,460800.0,True,True,7,1.0,32.0,False,False,True,False,18.0,9.0
1835,12,True,True,False,2019,191.0,156.7,74.3,8.8,6,6.39,403.0,86.1,0,4000.0,400.0,8.0,2527200.0,True,True,6,6.0,64.0,False,False,True,False,5.0,9.0
1430,11,True,False,False,2012,144.0,128.0,64.0,10.6,2,4.3,342.0,62.2,0,1750.0,230.0,2.0,921600.0,True,True,6,1.0,32.0,True,False,False,False,16.0,9.0
310,3,True,False,False,2014,149.0,130.0,64.4,8.9,1,4.5,326.0,66.7,0,3000.0,190.0,4.0,921600.0,True,True,4,1.0,16.0,True,False,False,False,16.0,9.0
1867,12,True,True,False,2017,137.0,140.4,70.1,8.4,1,5.0,296.0,69.1,0,3000.0,100.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
893,7,True,True,False,2016,655.0,253.0,185.0,9.5,1,10.1,149.0,63.2,0,8400.0,180.0,4.0,1024000.0,False,True,6,2.0,16.0,True,False,False,False,16.0,10.0
1229,9,True,True,False,2021,194.0,164.9,76.0,9.2,1,6.52,269.0,81.9,0,5050.0,109.99,8.0,1152000.0,True,True,4,3.0,32.0,False,False,True,False,20.0,9.0
425,4,True,False,False,2014,158.0,156.6,78.7,8.0,2,5.5,267.0,67.7,0,2600.0,260.0,4.0,921600.0,False,True,4,1.0,8.0,False,False,True,False,16.0,9.0
2276,10,True,True,False,2012,154.0,126.2,65.5,13.5,6,4.0,233.0,55.1,0,1800.0,170.0,2.0,384000.0,True,True,6,1.0,8.0,True,False,False,False,5.0,3.0
2017,10,True,True,False,2020,192.0,163.7,75.3,8.9,2,6.5,270.0,82.8,0,5000.0,220.0,8.0,1152000.0,True,True,1,2.0,32.0,False,False,True,False,20.0,9.0
2121,10,True,True,False,2017,142.0,143.2,70.3,8.2,4,5.0,294.0,68.5,0,2400.0,110.0,4.0,921600.0,True,True,1,2.0,16.0,False,False,True,False,16.0,9.0
721,5,True,False,False,2014,130.0,116.5,60.6,12.3,7,3.5,165.0,51.7,0,1350.0,130.0,2.0,153600.0,True,True,4,0.5,4.0,False,True,False,False,3.0,2.0
2228,10,True,True,False,2014,467.0,247.3,177.3,6.6,6,10.5,288.0,72.9,0,7900.0,440.0,4.0,4096000.0,False,True,6,3.0,16.0,True,False,False,False,16.0,10.0
348,3,True,False,False,2010,94.0,98.7,55.0,13.0,7,2.8,143.0,44.7,0,1200.0,100.0,5.847807757166947,76800.0,True,True,6,0.25,0.5,False,True,False,False,4.0,3.0
1391,11,True,True,False,2014,148.0,150.7,77.0,7.0,1,5.3,277.0,66.7,0,2500.0,200.0,4.0,921600.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
986,7,True,False,False,2012,154.8,126.6,65.4,13.2,7,4.0,233.0,55.0,0,2000.0,150.0,2.0,384000.0,True,True,4,0.5,4.0,False,True,False,False,5.0,3.0
1225,9,True,True,False,2021,157.0,148.0,71.8,9.3,1,5.45,295.0,72.1,0,3000.0,90.0,8.0,1036800.0,True,True,7,1.0,16.0,False,False,True,False,18.0,9.0
526,4,True,False,False,2010,115.0,103.8,57.7,11.7,7,3.2,180.0,50.9,0,1200.0,150.0,5.847807757166947,153600.0,True,True,6,0.375,0.5,False,True,False,False,3.0,2.0
1222,9,True,True,False,2021,237.0,177.7,79.1,9.9,1,6.82,257.0,79.9,0,6000.0,100.0,8.0,1152000.0,True,True,7,2.0,32.0,False,False,True,False,20.0,9.0
363,4,True,True,False,2019,165.0,157.5,75.0,8.9,1,6.09,282.0,77.1,0,3000.0,90.0,8.0,1123200.0,True,True,4,3.0,32.0,False,False,True,False,5.0,9.0
182,2,True,True,False,2017,181.0,154.0,76.9,8.9,1,5.5,267.0,70.4,0,5000.0,250.0,4.0,921600.0,True,True,6,2.0,32.0,False,False,True,False,16.0,9.0
170,2,True,True,False,2018,165.0,153.0,75.7,7.7,1,6.2,402.0,83.6,0,3300.0,320.0,8.0,2425680.0,False,True,6,4.0,64.0,False,False,True,False,7.0,9.0
1071,8,True,True,False,2016,121.0,144.8,71.4,6.9,1,5.0,294.0,66.7,0,2100.0,70.0,4.0,921600.0,True,True,6,1.5,16.0,True,False,False,False,16.0,9.0
1125,8,True,True,False,2014,121.0,129.6,66.0,9.8,1,4.7,234.0,71.2,0,2440.0,180.0,4.0,518400.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
1034,8,True,True,False,2018,156.0,153.2,71.9,8.0,1,6.1,563.0,82.9,0,3000.0,200.0,4.0,4492800.0,True,True,6,4.0,32.0,False,False,True,False,5.0,9.0
812,6,True,True,False,2020,195.0,158.3,75.2,9.8,1,6.1,282.0,76.7,0,5000.0,70.0,4.0,1123200.0,True,True,4,2.0,32.0,False,False,True,False,5.0,9.0
187,2,True,True,False,2017,120.0,141.2,71.7,8.0,1,5.0,294.0,68.1,0,2650.0,150.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
619,5,True,True,False,2019,171.0,157.4,74.8,7.3,3,6.39,403.0,85.1,0,3500.0,360.0,8.0,2527200.0,True,False,3,8.0,128.0,False,False,True,False,5.0,9.0
151,2,True,True,True,2023,172.0,146.5,68.1,9.4,6,5.92,445.0,84.8,0,4300.0,679.0,8.0,2592000.0,False,True,6,8.0,128.0,False,False,True,False,20.0,9.0
158,2,True,True,True,2020,240.0,171.0,78.0,9.9,0,6.59,391.0,79.9,0,6000.0,1400.0,8.0,2527200.0,False,False,6,8.0,128.0,False,False,True,False,5.0,9.0
1719,12,True,True,False,2022,179.0,159.9,73.9,8.1,0,6.43,409.0,84.5,0,5000.0,104.49,8.0,2592000.0,False,True,6,4.0,64.0,False,False,True,False,20.0,9.0
272,3,True,True,False,2020,185.0,163.9,75.5,8.4,1,6.5,270.0,82.4,0,4000.0,90.0,8.0,1152000.0,True,True,4,3.0,64.0,False,False,True,False,20.0,9.0
614,5,True,True,False,2019,174.0,154.3,74.0,7.8,1,6.26,412.0,84.2,0,3750.0,340.0,8.0,2527200.0,True,False,3,6.0,128.0,False,False,True,False,5.0,9.0
489,4,True,False,False,2011,162.5,132.5,70.7,9.9,2,4.7,199.0,67.1,0,1600.0,170.0,5.847807757166947,384000.0,True,True,6,0.75,16.0,False,True,False,False,5.0,3.0
1131,8,True,False,False,2014,114.0,109.4,59.0,11.9,1,3.5,165.0,56.5,0,1540.0,80.0,2.0,153600.0,True,True,6,0.5,4.0,False,True,False,False,3.0,2.0
1856,12,False,True,False,2018,342.5,200.2,120.3,7.9,1,8.0,283.0,77.1,0,6000.0,160.0,8.0,2304000.0,False,True,6,3.0,32.0,False,False,True,False,16.0,10.0
1907,12,True,False,False,2013,145.0,126.0,62.0,10.2,1,4.3,342.0,65.2,0,2000.0,250.0,4.0,921600.0,True,True,6,2.0,16.0,False,True,False,False,16.0,9.0
371,4,True,True,False,2018,150.0,154.2,72.7,8.3,1,5.7,282.0,74.8,0,3075.0,200.0,8.0,1036800.0,True,True,6,3.0,32.0,False,False,True,False,18.0,9.0
222,2,True,True,False,2015,350.0,209.0,123.0,8.5,1,8.0,189.0,72.2,0,4000.0,280.0,8.0,1024000.0,True,True,6,1.0,8.0,True,False,False,False,16.0,10.0
593,5,True,True,False,2020,450.0,245.2,155.0,7.4,1,10.4,224.0,81.0,0,7250.0,250.0,8.0,2400000.0,False,False,3,3.0,32.0,False,False,True,False,5.0,3.0
476,4,True,True,False,2012,132.0,121.9,61.0,11.7,2,4.0,275.0,59.3,0,1700.0,270.0,2.0,518400.0,True,True,6,1.0,8.0,False,True,False,False,16.0,9.0
976,7,True,False,False,2013,184.0,153.5,79.3,9.5,1,5.5,200.0,68.5,0,2250.0,150.0,4.0,518400.0,True,True,4,1.0,4.0,False,True,False,False,16.0,9.0
1606,13,True,False,False,2013,145.0,133.0,66.0,9.9,1,4.5,218.0,63.6,0,2000.0,100.0,4.0,409920.0,True,True,4,0.5,4.0,False,True,False,False,16.0,9.0
1005,8,True,True,False,2020,188.0,165.0,76.7,8.4,1,6.6,266.0,83.1,0,4000.0,220.0,8.0,1152000.0,True,True,4,4.0,64.0,False,False,True,False,20.0,9.0
839,7,True,True,False,2021,655.0,256.8,169.0,0.4000000000000003,1,11.0,212.0,79.4,0,7700.0,350.0,8.0,2400000.0,False,False,4,4.0,128.0,False,False,True,False,5.0,3.0
687,5,True,True,False,2017,147.0,147.2,72.9,7.6,1,5.2,424.0,69.5,0,3000.0,170.0,8.0,2073600.0,True,True,3,3.0,16.0,False,False,True,False,16.0,9.0
1675,12,True,True,True,2022,201.0,164.0,76.1,8.9,1,6.58,401.0,83.6,0,5000.0,160.0,8.0,2600640.0,True,True,4,4.0,128.0,False,False,True,False,20.0,9.0
136,1,True,True,False,2013,331.0,200.0,134.7,7.5,1,7.9,324.0,71.7,2,6470.0,270.0,2.0,3145728.0,False,True,0,1.0,16.0,False,False,True,False,4.0,3.0
518,4,True,False,False,2010,185.0,117.5,59.0,15.5,7,3.6,259.0,53.2,1,1230.0,190.0,5.847807757166947,384000.0,True,True,6,0.5625,8.0,False,True,False,False,5.0,3.0
628,5,True,True,False,2019,150.0,156.3,73.5,8.0,1,6.09,283.0,78.7,0,3020.0,120.0,8.0,1123200.0,True,True,4,3.0,32.0,False,False,True,False,5.0,9.0
334,3,True,False,False,2013,136.0,134.0,68.9,9.7,1,4.5,245.0,60.5,0,1760.0,200.0,2.0,518400.0,True,True,4,0.5,4.0,False,True,False,False,16.0,9.0
781,5,True,False,False,2011,100.0,104.0,56.0,13.0,7,2.8,143.0,41.7,0,1200.0,70.0,5.847807757166947,76800.0,True,True,6,0.25,0.5,False,True,False,False,4.0,3.0
1286,9,True,False,False,2014,134.0,129.5,66.7,9.2,1,4.5,221.0,62.9,1,1830.0,110.0,4.0,409920.0,True,True,6,0.5,8.0,True,False,False,False,16.0,9.0
1567,13,True,True,False,2016,135.0,143.8,70.2,7.9,1,5.0,294.0,68.3,0,2500.0,130.0,8.0,921600.0,True,True,4,2.0,16.0,False,False,True,False,16.0,9.0
1421,11,True,False,False,2012,99.4,103.0,57.0,13.0,7,3.2,180.0,51.9,0,1500.0,90.0,5.847807757166947,153600.0,True,True,6,0.5,2.9,False,True,False,False,3.0,2.0
2140,10,True,True,False,2016,167.0,151.7,75.0,8.0,2,5.5,401.0,73.3,0,3300.0,210.0,8.0,2073600.0,True,True,1,3.0,16.0,False,False,True,False,16.0,9.0
1435,13,True,True,True,2023,229.0,164.0,76.4,8.9,0,6.8,400.0,89.1,0,6500.0,650.0,8.0,2767680.0,False,True,6,8.0,256.0,False,False,True,False,20.0,9.0
1831,12,True,True,False,2019,179.0,156.8,74.5,8.7,6,6.39,403.0,85.8,0,4030.0,260.0,8.0,2527200.0,True,True,6,6.0,64.0,False,False,True,False,5.0,9.0
710,5,True,True,False,2015,125.0,143.5,72.1,8.5,1,5.0,294.0,66.6,0,2200.0,90.0,4.0,921600.0,False,True,6,1.0,8.0,True,False,False,False,16.0,9.0
15,0,True,True,False,2020,160.0,158.7,74.8,8.9,1,6.22,270.0,81.3,0,4000.0,80.0,8.0,1094400.0,True,True,4,2.0,32.0,False,False,True,False,19.0,9.0
2081,10,True,True,False,2018,358.0,206.6,126.7,8.9,1,8.0,189.0,70.9,0,5000.0,200.0,4.0,1024000.0,True,True,6,2.0,32.0,False,False,True,False,16.0,10.0
287,3,True,False,False,2018,159.0,151.0,71.0,9.0,1,5.5,260.0,72.8,0,2850.0,90.0,4.0,819200.0,True,True,4,1.0,8.0,False,False,True,False,18.0,9.0
2205,10,True,True,False,2014,123.0,139.3,69.7,6.7,6,5.0,294.0,71.0,0,2300.0,290.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
2309,10,True,True,False,2011,130.5,129.8,68.8,9.5,6,4.5,207.0,64.5,0,1850.0,180.0,2.0,384000.0,True,True,6,1.0,16.0,False,True,False,False,5.0,3.0
1673,12,True,True,True,2022,205.0,163.1,75.9,8.6,0,6.67,446.0,86.7,0,5000.0,375.99,8.0,3308640.0,False,False,6,8.0,128.0,False,False,False,True,20.0,9.0
2159,10,True,True,False,2016,152.0,142.4,69.6,7.9,6,5.1,577.0,72.1,0,3000.0,190.0,8.0,3686400.0,True,True,1,4.0,32.0,False,False,True,False,16.0,9.0
1050,8,True,True,False,2018,172.3,148.6,75.1,8.6,1,5.3,277.0,69.4,0,3000.0,200.0,4.0,921600.0,True,True,6,2.0,32.0,False,False,True,False,16.0,9.0
570,5,True,True,True,2020,189.0,162.3,75.0,8.6,1,6.5,405.0,83.8,0,4000.0,290.0,8.0,2592000.0,True,True,4,8.0,128.0,False,False,True,False,20.0,9.0
654,5,True,True,False,2018,150.0,152.4,73.0,7.8,1,5.7,282.0,75.4,0,3000.0,150.0,4.0,1036800.0,True,True,6,2.0,16.0,False,False,True,False,18.0,9.0
1054,8,True,True,False,2017,290.0,216.2,127.0,6.9,1,8.0,283.0,67.6,0,3000.0,300.0,8.0,2304000.0,True,True,6,2.0,32.0,False,False,True,False,16.0,10.0
2312,10,True,False,False,2011,148.0,113.0,62.0,15.0,7,3.2,180.0,43.5,0,1200.0,70.0,5.847807757166947,153600.0,True,True,6,0.25,0.25390625,False,True,False,False,3.0,2.0
465,4,True,True,False,2012,122.0,128.0,66.9,9.2,2,4.3,217.0,61.5,0,1800.0,200.0,2.0,384000.0,True,True,6,1.0,8.0,True,False,False,False,5.0,3.0
1198,9,True,True,True,2023,195.1,165.1,75.7,8.6,1,6.56,269.0,82.7,0,5000.0,170.0,8.0,1160640.0,True,True,6,4.0,128.0,False,False,True,False,20.0,9.0
199,2,True,True,False,2016,233.0,186.4,93.9,6.8,1,6.8,324.0,72.8,0,4600.0,300.0,8.0,2073600.0,False,True,6,3.0,32.0,False,False,True,False,16.0,9.0
1185,8,True,False,False,2011,123.0,113.4,60.8,11.9,7,3.5,165.0,52.9,0,1500.0,80.0,5.847807757166947,153600.0,True,True,6,0.5,0.5,False,True,False,False,3.0,2.0
1616,13,True,False,False,2012,110.0,133.0,66.0,8.6,7,4.5,326.0,63.6,0,1800.0,380.0,4.0,921600.0,True,True,5,1.0,4.0,False,True,False,False,16.0,9.0
1427,11,True,False,False,2012,149.0,126.0,66.0,11.9,2,4.3,342.0,61.3,0,1910.0,290.0,2.0,921600.0,True,True,6,1.0,11.0,True,False,False,False,16.0,9.0
1874,12,True,True,False,2017,150.0,139.2,70.0,8.7,1,5.0,294.0,70.7,0,4100.0,110.0,8.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
2267,10,True,True,False,2013,130.0,136.6,69.8,7.9,6,5.0,441.0,72.3,0,2600.0,330.0,4.0,2073600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
1207,9,True,True,True,2022,190.0,166.0,75.9,8.6,1,6.58,401.0,82.8,0,4500.0,148.3,8.0,2600640.0,True,True,6,4.0,64.0,False,False,False,True,20.0,9.0
1871,12,True,True,False,2017,185.0,151.8,75.5,7.7,1,5.99,403.0,80.8,0,3400.0,410.0,8.0,2332800.0,True,False,6,6.0,64.0,False,False,True,False,18.0,9.0
1749,12,True,True,True,2021,196.0,163.7,76.4,7.8,6,6.67,395.0,85.9,0,4520.0,201.41,8.0,2592000.0,False,False,6,8.0,128.0,False,False,True,False,20.0,9.0
1612,13,True,False,False,2013,146.0,132.6,64.4,9.4,7,4.5,326.0,65.4,0,2000.0,110.0,2.0,921600.0,True,True,4,1.0,4.0,True,False,False,False,16.0,9.0
591,5,True,True,True,2020,180.0,160.6,74.3,8.0,3,6.53,403.0,86.3,0,4000.0,390.0,8.0,2592000.0,True,False,3,8.0,128.0,False,False,True,False,20.0,9.0
1539,13,True,True,False,2017,170.1,156.0,78.0,9.1,1,5.5,267.0,68.5,0,3000.0,110.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
2241,10,True,False,False,2014,163.0,143.7,77.1,9.6,7,5.01,186.0,64.5,0,2100.0,130.0,4.0,384000.0,True,True,7,1.0,8.0,False,True,False,False,5.0,3.0
1102,8,True,True,False,2015,128.0,122.7,64.0,11.9,7,4.0,233.0,58.0,0,1900.0,90.0,2.0,384000.0,True,True,6,0.5,4.0,True,False,False,False,5.0,3.0
1905,12,True,False,False,2013,145.0,144.0,73.6,8.1,1,5.0,441.0,65.0,0,3050.0,200.0,4.0,2073600.0,True,True,6,2.0,16.0,False,True,False,False,16.0,9.0
1113,8,True,True,False,2014,294.8,189.2,113.8,10.2,1,7.0,216.0,66.0,0,4000.0,190.0,4.0,1024000.0,True,True,6,1.0,16.0,True,False,False,False,16.0,10.0
1788,12,True,True,False,2020,196.0,164.9,77.1,9.0,1,6.53,269.0,81.0,0,5000.0,56.14,8.0,1152000.0,True,True,4,2.0,32.0,False,False,True,False,20.0,9.0
1110,8,True,True,False,2014,344.0,210.8,124.2,10.0,1,8.0,188.0,71.6,0,4200.0,240.0,4.0,1024000.0,True,True,6,1.0,16.0,True,False,False,False,16.0,10.0
2148,10,True,True,False,2016,138.0,142.4,71.1,8.0,6,5.0,294.0,68.1,0,2600.0,120.0,4.0,921600.0,True,True,7,1.5,8.0,True,False,False,False,16.0,9.0
2070,10,True,True,False,2019,220.0,165.2,76.5,9.3,6,6.7,393.0,85.8,0,3700.0,380.0,8.0,2592000.0,True,False,6,8.0,128.0,False,False,True,False,20.0,9.0
816,6,True,True,False,2020,185.0,165.4,76.8,8.8,1,6.6,266.0,82.8,0,5000.0,90.0,8.0,1152000.0,True,True,4,2.0,32.0,False,False,True,False,20.0,9.0
1190,8,True,False,False,2011,129.0,119.5,59.7,12.9,7,2.8,143.0,34.0,0,1500.0,70.0,5.847807757166947,76800.0,True,True,6,0.25,0.5,False,True,False,False,4.0,3.0
43,0,True,True,False,2015,144.9,133.6,65.3,9.9,7,4.5,245.0,64.0,0,2000.0,130.0,4.0,518400.0,True,True,4,1.0,4.0,True,False,False,False,16.0,9.0
1401,11,True,True,False,2014,137.0,127.0,64.9,9.5,1,4.3,342.0,61.8,0,2300.0,320.0,4.0,921600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
274,3,True,False,False,2019,185.0,159.6,76.6,9.1,1,6.0,268.0,76.0,0,2800.0,80.0,4.0,1036800.0,True,True,4,1.0,32.0,False,False,True,False,18.0,9.0
2303,10,True,False,False,2012,127.6,121.9,63.0,11.2,6,3.97,235.0,58.4,0,1750.0,140.0,2.0,384000.0,True,True,6,1.0,3.0,False,True,False,False,5.0,3.0
865,7,True,True,False,2018,170.0,154.5,75.5,7.7,1,6.2,402.0,83.0,0,3500.0,200.0,8.0,2425680.0,False,True,6,6.0,64.0,False,False,True,False,7.0,9.0
101,1,True,True,True,2020,189.0,146.7,71.5,7.4,5,6.1,460.0,86.0,2,2815.0,445.0,6.0,2962440.0,False,False,0,6.0,128.0,False,False,False,True,5.0,9.0
1748,12,True,True,True,2021,234.0,164.3,74.6,8.4,0,6.81,515.0,91.4,0,5000.0,1500.0,8.0,4608000.0,False,False,6,8.0,256.0,False,False,True,False,20.0,9.0
2268,10,True,False,False,2013,130.0,136.6,69.8,7.9,6,5.0,441.0,72.3,0,2600.0,320.0,8.0,2073600.0,True,True,1,2.0,16.0,True,False,False,False,16.0,9.0
1651,12,True,True,True,2023,181.0,161.1,75.0,7.9,0,6.67,395.0,88.9,0,5000.0,333.99,8.0,2592000.0,False,True,6,8.0,256.0,False,False,True,False,20.0,9.0
107,1,True,True,False,2019,188.0,144.0,71.4,8.1,5,5.8,458.0,82.1,2,3046.0,314.0,6.0,2740500.0,False,False,0,4.0,64.0,False,False,False,True,5.0,9.0
1380,11,True,False,False,2014,143.8,137.1,69.4,8.5,1,4.5,218.0,58.6,0,2330.0,190.0,4.0,409920.0,True,True,6,1.0,4.0,True,False,False,False,16.0,9.0
497,4,True,False,False,2011,137.0,120.5,61.5,10.9,2,3.8,246.0,55.5,1,1520.0,140.0,5.847807757166947,384000.0,False,True,6,0.5,8.0,False,True,False,False,5.0,3.0
2336,10,True,False,False,2011,113.0,112.4,59.9,11.5,7,3.5,165.0,54.2,0,1350.0,90.0,5.847807757166947,153600.0,True,True,6,0.271484375,0.154296875,False,True,False,False,3.0,2.0
802,6,True,True,False,2022,192.0,164.4,76.5,7.8,0,6.7,393.0,86.2,0,5000.0,401.18,8.0,2592000.0,False,True,4,8.0,256.0,False,False,True,False,20.0,9.0
1727,12,True,True,False,2021,209.0,165.8,76.7,8.8,1,6.67,395.0,84.5,0,5020.0,200.0,8.0,2592000.0,True,True,6,4.0,64.0,False,False,True,False,20.0,9.0
1777,12,True,True,True,2020,216.0,165.1,76.4,9.3,1,6.67,395.0,85.2,0,5000.0,199.0,8.0,2592000.0,False,False,6,6.0,128.0,False,False,True,False,20.0,9.0
1067,8,True,True,False,2016,133.0,151.6,76.9,7.2,1,5.5,267.0,71.5,0,2800.0,200.0,4.0,921600.0,True,True,4,1.5,16.0,False,False,True,False,16.0,9.0
1303,9,True,False,False,2012,129.0,120.7,64.9,11.5,7,4.0,233.0,58.1,1,1300.0,110.0,5.847807757166947,384000.0,True,True,6,0.25,4.0,True,False,False,False,5.0,3.0
1336,11,True,True,False,2018,205.0,157.0,75.0,9.6,1,6.0,402.0,78.9,0,3580.0,240.0,8.0,2332800.0,True,True,6,4.0,32.0,False,False,True,False,18.0,9.0
1490,13,True,True,True,2020,184.0,162.7,76.3,8.8,1,6.53,395.0,84.3,0,4000.0,180.0,8.0,2527200.0,True,True,4,6.0,128.0,False,False,True,False,5.0,9.0
1740,12,True,True,True,2021,193.0,163.3,75.9,8.9,1,6.6,399.0,84.9,0,5000.0,287.99,8.0,2592000.0,False,False,4,8.0,128.0,False,False,True,False,20.0,9.0
2156,10,True,True,False,2016,159.0,145.8,72.3,8.1,6,5.2,282.0,70.7,0,3100.0,190.0,4.0,921600.0,True,True,6,2.0,16.0,True,False,False,False,16.0,9.0
2091,10,True,True,False,2018,178.0,161.4,76.9,7.9,1,6.0,274.0,73.6,0,3300.0,220.0,4.0,1065600.0,True,True,6,2.0,16.0,False,False,True,False,5.0,9.0
1304,9,True,False,False,2012,145.0,127.8,68.4,10.9,0,4.3,217.0,60.2,1,1800.0,250.0,2.0,384000.0,True,True,6,1.0,8.0,True,False,False,False,5.0,3.0
712,5,True,True,False,2015,141.5,135.9,67.7,10.0,1,4.5,218.0,60.7,0,2000.0,110.0,4.0,409920.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
72,0,True,False,False,2013,118.0,115.0,62.3,12.2,7,3.5,165.0,50.9,0,1400.0,100.0,5.847807757166947,153600.0,True,True,4,0.25,0.5,False,True,False,False,3.0,2.0
500,4,True,False,False,2011,139.0,119.0,61.0,12.0,7,3.8,246.0,56.6,1,1300.0,90.0,5.847807757166947,384000.0,False,True,6,0.5625,16.0,False,True,False,False,5.0,3.0
1626,13,True,False,False,2010,100.0,102.0,55.0,14.5,7,2.8,143.0,43.3,0,1100.0,180.0,5.847807757166947,76800.0,True,True,6,0.25,0.25,False,True,False,False,4.0,3.0
1896,12,True,True,False,2015,160.0,152.0,76.0,8.3,1,5.5,403.0,71.5,0,3060.0,160.0,8.0,2073600.0,True,True,4,2.0,16.0,True,False,False,False,16.0,9.0
2259,10,True,True,False,2013,107.0,124.6,61.3,8.9,6,4.3,256.0,66.7,0,1900.0,230.0,2.0,518400.0,True,True,6,1.5,8.0,True,False,False,False,16.0,9.0
481,4,True,False,False,2012,119.5,130.9,65.0,7.8,6,4.3,256.0,59.9,0,1650.0,180.0,2.0,518400.0,True,True,6,1.0,16.0,True,False,False,False,16.0,9.0
1855,12,False,True,False,2018,485.0,245.6,149.1,8.0,1,10.1,224.0,80.8,0,8620.0,260.0,8.0,2304000.0,False,True,6,4.0,64.0,False,False,True,False,16.0,10.0
2073,10,True,True,False,2019,166.0,158.5,74.7,7.7,6,6.4,403.0,84.9,0,4000.0,270.0,8.0,2527200.0,True,True,1,4.0,64.0,False,False,True,False,5.0,9.0
1772,12,True,True,True,2020,199.0,162.0,77.3,9.2,1,6.53,395.0,83.6,0,5000.0,170.0,8.0,2527200.0,False,True,4,4.0,64.0,False,False,True,False,5.0,9.0
1249,9,True,True,False,2019,180.0,159.9,75.1,8.3,1,6.3,400.0,82.5,0,3500.0,180.0,8.0,2462400.0,True,True,6,3.0,32.0,False,False,True,False,19.0,9.0
405,4,True,True,False,2015,161.0,151.0,73.0,10.0,1,5.2,565.0,67.6,0,2700.0,300.0,8.0,3686400.0,False,True,6,3.0,32.0,False,False,True,False,16.0,9.0
757,5,True,False,False,2013,198.0,163.5,85.7,9.9,1,6.1,241.0,73.2,0,4050.0,230.0,4.0,921600.0,True,True,3,2.0,8.0,True,False,False,False,16.0,9.0
1187,8,True,False,False,2011,102.0,114.0,59.0,12.1,7,3.2,180.0,45.3,0,1500.0,80.0,5.847807757166947,153600.0,True,True,6,0.5,0.146484375,False,True,False,False,3.0,2.0
1406,11,True,True,False,2013,138.0,131.3,67.3,10.5,7,4.55,323.0,64.6,0,2300.0,230.0,4.0,921600.0,True,True,6,2.0,8.0,True,False,False,False,16.0,9.0
1146,8,True,True,False,2013,129.0,122.5,62.8,9.8,1,4.3,256.0,66.3,0,2460.0,270.0,2.0,518400.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
1538,13,True,True,False,2017,175.0,166.1,84.6,8.4,1,6.0,367.0,70.6,0,4080.0,110.0,8.0,2073600.0,True,True,6,2.0,32.0,False,False,True,False,16.0,9.0
743,5,True,True,False,2013,150.0,139.5,71.5,9.3,1,5.0,294.0,69.1,0,2400.0,250.0,2.0,921600.0,True,True,6,1.0,8.0,True,False,False,False,16.0,9.0
806,6,True,True,False,2022,195.0,170.5,77.6,8.3,1,6.82,259.0,84.5,0,5000.0,150.0,8.0,1160640.0,False,True,4,4.0,128.0,False,False,True,False,20.0,9.0
2342,10,True,False,False,2010,380.0,190.1,120.5,12.0,7,7.0,170.0,60.2,0,4000.0,270.0,5.847807757166947,614400.0,False,True,1,0.625,16.0,False,True,False,False,16.0,9.0
1654,12,True,True,True,2023,181.0,161.1,75.0,7.9,3,6.67,395.0,88.9,0,5000.0,270.0,8.0,2592000.0,False,True,6,8.0,256.0,False,False,True,False,20.0,9.0
2346,10,True,False,False,2010,155.0,124.0,65.0,14.0,6,4.0,233.0,56.5,0,1500.0,200.0,5.847807757166947,384000.0,True,True,1,0.5,0.5,False,True,False,False,5.0,3.0
148,1,True,False,False,2010,730.0,242.8,189.7,13.4,1,9.7,132.0,63.3,2,6600.0,410.0,5.847807757166947,786432.0,True,True,0,0.25,16.0,True,False,False,False,4.0,3.0
1073,8,True,True,False,2016,144.6,155.0,79.5,7.4,1,5.7,258.0,72.7,0,3000.0,150.0,4.0,921600.0,True,True,6,2.0,16.0,False,False,True,False,16.0,9.0
2335,10,True,False,False,2011,116.0,125.3,66.1,8.5,6,4.3,217.0,63.5,0,1650.0,170.0,2.0,384000.0,True,True,1,1.0,16.0,False,True,False,False,5.0,3.0
692,5,True,True,False,2016,326.0,215.5,124.2,7.3,1,8.4,359.0,76.4,0,5100.0,280.0,8.0,4096000.0,False,True,3,4.0,32.0,False,False,True,False,16.0,10.0
818,6,True,True,False,2019,178.0,164.0,76.0,7.9,1,6.6,266.0,84.4,0,4000.0,100.0,8.0,1152000.0,True,True,4,3.0,32.0,False,False,True,False,20.0,9.0
