year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2016,Zenfone 3 Laser ZC551KL,Asus,8,Android,6.1,"[('16', '2'), ('32', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",149 x 76 x 7.9,150,Micro-SIM,5.5,73.6,1080 x 1920,401,160,3000
2016,Zenfone 3 ZE520KL,Asus,8,Android,6.1,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",146.9 x 74 x 7.7,144,Micro-SIM,5.2,68.6,1080 x 1920,424,280,2600
2016,Zenfone Pegasus 3,Asus,4,Android,6.0.1,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",149.5 x 73.7 x 8.6,158.4,,5.2,67.7,720 x 1280,282,210,4100
2016,Zenpad Z8,Asus,6,Android,6.0,"[('16', '2')]",101,['Accelerometer'],205.2,320.1,Micro-SIM,7.9,69.1,1536 x 2048,324,,4680
2016,Zenfone 3 Ultra ZU680KL,Asus,8,Android,6.1,"[('32', '3'), ('64', '3'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",186.4 x 93.9 x 6.8,233,Nano-SIM,6.8,72.8,1080 x 1920,324,300,4600
2016,Zenfone 3 Deluxe ZS570KL,Asus,4,Android,6.1,"[('64', '4'), ('64', '6'), ('128', '4'), ('256', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156.4 x 77.4 x 7.5,170,Micro-SIM,5.7,74.0,1080 x 1920,386,230,3000
2016,Zenfone 3 ZE552KL,Asus,8,Android,6.0.1,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",152.6 x 77.4 x 7.7,155,Micro-SIM,5.5,70.6,1080 x 1920,401,330,3000
2016,Zenfone Max ZC550KL (2016),Asus,8,Android,6.0.1,"[('32', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity', 'compass']",156 x 77.5 x 10.6,202,Micro-SIM,5.5,69.0,720 x 1280,267,170,5000
2016,Zenfone Go ZB450KL,Asus,4,Android,6,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",136.5 x 66.7 x 11.2,135,Micro-SIM,4.5,61.3,480 x 854,218,110,2070
2016,Zenfone Go ZB452KG,Asus,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",136.5 x 66.7 x 11.2,125,Micro-SIM,4.5,61.3,480 x 854,218,90,2070
2016,Zenfone Go ZB551KL,Asus,4,Android,5.1,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'proximity']",151 x 76.9 x 10.7,160,Micro-SIM,5.5,71.8,720 x 1280,267,150,3010
2016,Zenfone Go T500,Asus,4,Android,4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity']",146 x 73 x 9.9,153,Micro-SIM,5.0,64.7,720 x 1280,294,110,2500
2015,Zenfone Go ZC451TG,Asus,4,Android,5.1,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",135 x 67 x 10.1,133.5,Micro-SIM,4.5,61.7,480 x 854,218,70,1600
2016,Live G500TG,Asus,4,Android,5.1,"[('16', '2')]",011,"['Accelerometer', 'proximity']",144.5 x 71 x 10,140,Micro-SIM,5.0,67.2,720 x 1280,294,160,2070
2015,Zenwatch 2 WI501Q,Asus,4,Android,Wear,"[('4', '512')]",001,['Accelerometer'],49.6 x 40.7 x 10.9,-,,1.63,,320 x 320,278,150,400
2015,Zenwatch 2 WI502Q,Asus,4,Android,Wear,"[('4', '512')]",001,['Accelerometer'],45.2 x 37.2 x 11.8,-,,1.45,,280 x 280,273,150,300
2014,Zenwatch WI500Q,Asus,4,Android,Wear,"[('4', '512')]",001,['Accelerometer'],51 x 39.9 x 9.4,75,,1.63,,320 x 320,278,100,370
2015,Zenfone 2 Laser ZE551KL,Asus,8,Android,5,"[('16', '3'), ('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",152.4 x 77.2 x 10.9,170.1,Micro-SIM,5.5,70.9,1080 x 1920,401,180,3000
2015,Zenfone Zoom ZX551ML,Asus,4,Android,5.0,"[('32', '4'), ('64', '4'), ('128', '4')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",158.9 x 78.8 x 12,185,Micro-SIM,5.5,66.6,1080 x 1920,401,250,3000
2016,Zenpad 8.0 Z380M,Asus,,Android,6.0,"[('8', '1'), ('16', '2')]",001,"['Accelerometer', 'compass']",209 x 123 x 8.5,350,,8.0,72.2,800 x 1280,189,,4000
2016,Zenpad 10 Z300M,Asus,4,Android,6.0,"[('16', '2'), ('32', '2')]",001,"['Accelerometer', 'compass']",251.6 x 172 x 7.9,490,,10.1,68.4,800 x 1280,149,,4890
2015,Zenpad 10 Z300C,Asus,4,Android,5.0,"[('8', '2'), ('16', '2'), ('32', '2')]",001,"['Accelerometer', 'compass']",251.6 x 172 x 7.9,510,,10.1,68.4,800 x 1280,149,160,4890
2015,Zenfone Go ZC500TG,Asus,4,Android,5.1,"[('8', '2'), ('16', '2')]",011,"['Accelerometer', 'proximity', 'compass']",144.5 x 71 x 10,135,Micro-SIM,5.0,67.2,720 x 1280,294,130,2070
2015,Zenfone Max ZC550KL,Asus,4,Android,5.0.1,"[('8', '2'), ('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",156 x 77.5 x 10.6,202,Micro-SIM,5.5,69.0,720 x 1280,267,170,5000
2015,Zenfone 2 Deluxe ZE551ML,Asus,4,Android,5.0,"[('64', '4'), ('128', '4'), ('256', '4')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",152.5 x 77.2 x 10.9,170,Micro-SIM,5.5,70.8,1080 x 1920,401,350,3000
2015,Zenfone 2 Laser ZE601KL,Asus,8,Android,5.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",164.6 x 84 x 10.6,190,Micro-SIM,6.0,71.8,1080 x 1920,367,270,3000
2015,Zenfone 2 Laser ZE600KL,Asus,8,Android,5.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",164.6 x 84 x 10.6,190,Micro-SIM,6.0,71.8,720 x 1280,245,310,3000
2015,Zenfone 2 Laser ZE550KL,Asus,4,Android,5.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",152.5 x 77.2 x 10.8,170,Micro-SIM,5.5,70.8,720 x 1280,267,220,3000
2015,Zenfone 2 Laser ZE500KG,Asus,4,Android,5.0,"[('8', '2'), ('16', '2')]",011,"['Accelerometer', 'compass']",143.7 x 71.5 x 10.5,140,Micro-SIM,5.0,67.1,720 x 1280,294,200,2040
2015,Zenfone 2 Laser ZE500KL,Asus,4,Android,5.0,"[('8', '2'), ('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143.7 x 71.5 x 10.5,140,Micro-SIM,5.0,67.1,720 x 1280,294,210,2400
2015,Zenpad 7.0 Z370CG,Asus,4,Android,5.0,"[('16', '2')]",011,"['Accelerometer', 'proximity', 'compass']",189 x 110.9 x 8.7,272,Micro-SIM,7.0,67.8,800 x 1280,216,160,3500
2015,Zenfone 2E,Asus,2,Android,5.0,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",148.1 x 71.4 x 10.9,155.1,Micro-SIM,5.0,65.2,720 x 1280,294,110,2500
2015,Pegasus 2 Plus,Asus,8,Android,5.1.1,"[('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",151.8 x 75.5 x 8.1,156,Micro-SIM,5.5,72.8,1080 x 1920,401,300,3030
2015,Zenpad S 8.0 Z580CA,Asus,4,Android,5.0,"[('16', '2'), ('32', '2'), ('64', '4')]",001,"['Accelerometer', 'compass']",203.2 x 134.5 x 6.6,298,,8.0,72.5,1536 x 2048,320,,3950
2015,Zenpad S 8.0 Z580C,Asus,4,Android,5.0,"[('16', '2'), ('32', '2')]",001,"['Accelerometer', 'compass']",203.2 x 134.5 x 6.9,317,,8.0,72.5,1536 x 2048,320,,4000
2015,Zenpad 8.0 Z380KL,Asus,8,Android,5.0,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",209 x 123 x 8.5,350,Micro-SIM,8.0,72.2,800 x 1280,189,280,4000
2015,Zenpad 8.0 Z380C,Asus,4,Android,5.0,"[('8', '1'), ('16', '2')]",001,"['Accelerometer', 'compass']",209 x 123 x 8.5,350,,8.0,72.2,800 x 1280,189,,4000
2015,Zenpad C 7.0 Z170MG,Asus,4,Android,5.0,"[('8', '1'), ('16', '1')]",011,['Accelerometer'],189 x 108 x 9.5,275,Micro-SIM,7.0,67.6,600 x 1024,170,,3500
2015,Zenpad C 7.0,Asus,4,Android,5.0,"[('8', '1'), ('16', '1')]",011,['Accelerometer'],189 x 108 x 8.4,265,Micro-SIM,7.0,67.6,600 x 1024,170,140,3450
2015,Zenfone Selfie ZD551KL,Asus,8,Android,5.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",156.5 x 77.2 x 10.8,170,Micro-SIM,5.5,68.3,1080 x 1920,403,280,3000
2015,Zenfone 2 ZE500CL,Asus,2,Android,5.0,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",148.1 x 71.5 x 10.9,155,Micro-SIM,5.0,65.1,720 x 1280,294,180,2500
2015,Zenfone 2 ZE550ML,Asus,4,Android,5.0,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",152.5 x 77.2 x 10.9,170,Micro-SIM,5.5,70.8,720 x 1280,267,250,3000
2015,Zenfone 2 ZE551ML,Asus,4,Android,5.0,"[('16', '2'), ('32', '2'), ('32', '4'), ('64', '4'), ('128', '4')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",152.5 x 77.2 x 10.9,170,Micro-SIM,5.5,70.8,1080 x 1920,401,300,3000
2015,Fonepad 7 FE375CL,Asus,4,Android,5.0.1,"[('8', '2'), ('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",194.3 x 108.9 x 9.8,299,Micro-SIM,7.0,67.1,800 x 1280,216,220,3950
2015,Zenfone C ZC451CG,Asus,2,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",136.5 x 67 x 10.9,150,Micro-SIM,4.5,61.0,480 x 854,218,90,2100
2015,Fonepad 7 FE171CG,Asus,2,Android,4.4,"[('8', '1'), ('16', '2')]",011,['Accelerometer'],196 x 110.6 x 7.9,280,Micro-SIM,7.0,63.6,600 x 1024,170,160,3950
2015,Zenfone Zoom ZX550,Asus,4,Android,5.0,"[('16', '2'), ('32', '2'), ('64', '2'), ('128', '4')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",158.9 x 78.8 x 12,185,Micro-SIM,5.5,65.9,1080 x 1920,403,400,3000
2014,Pegasus,Asus,4,Android,4.4,"[('8', '2'), ('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",146 x 73 x 9.9,140,Micro-SIM,5.0,64.7,720 x 1280,294,80,2500
2014,Zenfone 5 Lite A502CG (2014),Asus,2,Android,4.4.2,"[('1', 'RA')]",011,"['Accelerometer', 'proximity', 'compass']",148.2 x 72.8 x 10.8,160,Micro-SIM,5.0,63.9,540 x 960,220,100,2500
2014,Memo Pad 10 ME103K,Asus,4,Android,4.4.2,"[('8', '1'), ('16', '1'), ('32', '1')]",001,"['Accelerometer', 'compass']",256 x 174 x 9.9,525,,10.1,66.4,800 x 1280,149,200,5000
2014,PadFone X mini,Asus,2,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'proximity']",132.1 x 66.3 x 12.7,148.8,Micro-SIM,4.5,63.7,480 x 854,218,160,2060
2014,Memo Pad 7 ME572CL,Asus,4,Android,4.4.2,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'gyro', 'compass']",200 x 114.4 x 8.3,279,Micro-SIM,7.0,62.1,1200 x 1920,323,240,3950
2014,Memo Pad 7 ME572C,Asus,4,Android,4.4.2,"[('16', '2'), ('32', '2')]",001,"['Accelerometer', 'gyro', 'compass']",200 x 114.4 x 8.3,269,,7.0,62.1,1200 x 1920,323,240,3950
2014,Zenfone 5 A500KL (2014),Asus,4,Android,4.4.2,"[('8', '1'), ('16', '1'), ('32', '2')]",111,"['Accelerometer', 'proximity', 'compass']",148.2 x 72.8 x 10.3,145,Micro-SIM,5.0,63.9,720 x 1280,294,210,2110
2014,Zenfone 4 A450CG (2014),Asus,2,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",136.8 x 67.9 x 11.3,134,Micro-SIM,4.5,60.1,480 x 854,218,100,1750
2014,Memo Pad 8 ME581CL,Asus,4,Android,4.4.2,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'gyro', 'compass']",213 x 123 x 7.5,299,Micro-SIM,8.0,70.8,1200 x 1920,283,240,4000
2014,Memo Pad 8 ME181C,Asus,4,Android,4.4.2,"[('16', '1')]",001,['Accelerometer'],211.7 x 124.9 x 8.3,320,,8.0,70.2,800 x 1280,189,150,4000
2014,Memo Pad 7 ME176C,Asus,4,Android,4.4.2,"[('8', '1'), ('16', '1')]",001,"['Accelerometer', 'compass']",189.3 x 113.7 x 9.6,295,,7.0,66.0,800 x 1280,216,130,3950
2014,Fonepad 8 FE380CG,Asus,4,Android,4.4.2,"[('8', '1'), ('16', '2')]",011,"['Accelerometer', 'proximity', 'compass']",214 x 120 x 8.9,328,Micro-SIM,8.0,72.3,800 x 1280,189,200,15
2014,Fonepad 7 FE375CXG,Asus,4,Android,4.4.2,"[('8', '1'), ('16', '1')]",011,"['Accelerometer', 'proximity', 'compass']",194.3 x 108.9 x 9.8,299,Micro-SIM,7.0,67.1,800 x 1280,216,130,15
2014,Fonepad 7 FE375CG,Asus,4,Android,4.4.2,"[('8', '1'), ('16', '1')]",011,"['Accelerometer', 'proximity', 'compass']",194.3 x 108.9 x 9.8,299,Micro-SIM,7.0,67.1,800 x 1280,216,210,15
2014,Transformer Pad TF303CL,Asus,4,Android,4.4.2,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'gyro', 'compass']",257.4 x 178.4 x 9.9,595,Micro-SIM,10.1,64.4,1920 x 1200,224,400,6600
2014,Transformer Pad TF103C,Asus,4,Android,4.4.2,"[('8', '1'), ('16', '1')]",001,"['Accelerometer', 'compass']",257.5 x 178.4 x 9.9,550,,10.1,64.4,800 x 1280,149,220,5000
2014,Fonepad 7 (2014),Asus,2,Android,4.3,"[('4', '1'), ('8', '1')]",011,"['Accelerometer', 'proximity']",192 x 110 x 10.7,290,Micro-SIM,7.0,65.3,600 x 1024,170,100,3910
2014,PadFone X,Asus,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",143.4 x 72.5 x 10,150,Micro-SIM,5.0,66.3,1080 x 1920,441,320,2300
2014,PadFone S,Asus,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",143.4 x 72.5 x 10,150,Micro-SIM,5.0,66.3,1080 x 1920,441,250,2300
2014,PadFone Infinity Lite,Asus,4,Android,4.1,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",143.5 x 72.8 x 8.9,145,Micro-SIM,5.0,66.0,1080 x 1920,441,510,2400
2014,PadFone E,Asus,4,Android,4.3,"[('1', 'RA')]",011,"['Accelerometer', 'proximity', 'compass']",139.6 x 69.7 x 9.1,126,,4.7,62.6,720 x 1280,312,260,1820
2014,Zenfone 6 A601CG (2014),Asus,2,Android,4.3,"[('16', '2'), ('32', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",166.9 x 84.3 x 9.9,196,Micro-SIM,6.0,70.5,720 x 1280,245,200,3230
2014,Zenfone 6 A600CG (2014),Asus,2,Android,4.3,"[('16', '2'), ('32', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",166.9 x 84.3 x 9.9,196,Micro-SIM,6.0,70.5,720 x 1280,245,250,3300
2015,Zenfone 5 A501CG (2015),Asus,2,Android,4.3,"[('8', '2')]",011,"['Accelerometer', 'proximity', 'compass']",148.2 x 72.8 x 10.3,145,Micro-SIM,5.0,63.9,720 x 1280,294,120,2110
2014,Zenfone 5 A500CG (2014),Asus,2,Android,4.3,"[('8', '2'), ('16', '2'), ('32', '2')]",011,"['Accelerometer', 'proximity', 'compass']",148.2 x 72.8 x 10.3,145,Micro-SIM,5.0,63.9,720 x 1280,294,130,2110
2014,Zenfone 4 (2014),Asus,2,Android,4.3,"[('4', '1'), ('8', '1')]",011,"['Accelerometer', 'proximity']",124.4 x 61.4 x 6.3 - 11.2,115,Micro-SIM,4.0,59.6,480 x 800,233,130,1600
2014,PadFone mini 4G (Intel),Asus,2,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",132 x 66.7 x 6.3 - 12.5,150,Mini-SIM,4.5,63.4,480 x 854,218,300,2060
2014,PadFone mini (Intel),Asus,2,Android,4.3,"[('8', '1')]",011,"['Accelerometer', 'proximity']",124.4 x 61.4 x 6.3 - 11.2,116,Micro-SIM,4.0,59.6,480 x 800,233,210,1170
2013,PadFone mini,Asus,4,Android,4.3,"[('16', '1')]",011,"['Accelerometer', 'proximity', 'compass']",129.3 x 65.6 x 8.7,105,Micro-SIM,4.3,60.1,540 x 960,256,290,1500
2013,Transformer Book Trio,Asus,,Android,4.2,"[('16', '2'), ('32', '2'), ('64', '2')]",001,"['Accelerometer', 'gyro', 'compass']",304.8 x 193 x 9.7,-,,11.6,63.1,1080 x 1920,190,,19
2013,PadFone Infinity 2,Asus,4,Android,4.2.2,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",143.5 x 72.8 x 8.9,145,Nano-SIM,5.0,66.0,1080 x 1920,441,730,2400
2013,Memo Pad 10,Asus,4,Android,4.2,"[('8', '1'), ('16', '1')]",001,"['Accelerometer', 'compass']",256 x 174.6 x 10.5,522,,10.1,66.2,800 x 1280,149,250,5070
2013,Memo Pad 8 ME180A,Asus,4,Android,4.2.2,"[('16', '1')]",001,"['Accelerometer', 'proximity', 'compass']",212.4 x 127.4 x 10,350,,8.0,68.6,800 x 1280,189,150,3950
2013,Fonepad 7,Asus,2,Android,4.2,"[('8', '1'), ('16', '1'), ('32', '1')]",111,"['Accelerometer', 'proximity', 'compass']",196.8 x 120 x 10.5,328,Micro-SIM,7.0,60.2,800 x 1280,216,220,3950
2013,Google Nexus 7 (2013),Asus,4,Android,4.3,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",200 x 114 x 8.7,290,Micro-SIM,7.0,62.3,1200 x 1920,323,230,3950
2013,Fonepad Note FHD6,Asus,2,Android,4.2,"[('16', '2'), ('32', '2')]",011,"['Accelerometer', 'proximity', 'compass']",164.8 x 88.8 x 10.3,210,Micro-SIM,6.0,67.8,1080 x 1920,367,350,3200
2013,Transformer Pad TF701T,Asus,4,Android,4.2,"[('32', '2'), ('64', '2')]",001,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 8.9,585,,10.1,62.2,2560 x 1600,299,400,31
2013,Memo Pad FHD10,Asus,2,Android,4.2,"[('16', '2'), ('32', '2')]",001,"['Accelerometer', 'gyro', 'compass']",264.6 x 182.4 x 9.5,580,,10.0,60.1,1920 x 1200,226,,6760
2013,Memo Pad HD7 8 GB,Asus,4,Android,4.2,"[('8', '1')]",001,"['Accelerometer', 'compass']",196.8 x 120.6 x 10.8,302,,7.0,59.9,800 x 1280,216,100,15
2013,Memo Pad HD7 16 GB,Asus,4,Android,4.2,"[('16', '1')]",001,"['Accelerometer', 'compass']",196.8 x 120.6 x 10.8,302,,7.0,59.9,800 x 1280,216,130,15
2013,Fonepad,Asus,1.2,Android,4.1,"[('8', '1'), ('16', '1')]",011,"['Accelerometer', 'proximity', 'compass']",196.4 x 120.1 x 10.4,340,Micro-SIM,7.0,60.2,800 x 1280,216,260,4270
2013,PadFone Infinity,Asus,4,Android,4.1.2,"[('32', '2'), ('64', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",143.5 x 72.8 x 8.9,141,Nano-SIM,5.0,66.0,1080 x 1920,441,1000,2400
2013,Memo Pad Smart 10,Asus,4,Android,4.1,"[('16', '1')]",001,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 9.9,580,,10.1,62.2,1280 x 800,149,230,19
2013,Memo Pad ME172V,Asus,1.0,Android,4.1,"[('8', '1'), ('16', '1')]",001,['Accelerometer'],196.2 x 119.2 x 11.2,370,,7.0,59.0,600 x 1024,170,110,4270
2012,Google Nexus 7 Cellular,Asus,4,Android,4.1,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",198.5 x 120 x 10.5,347,Micro-SIM,7.0,59.6,800 x 1280,216,230,4325
2012,VivoTab RT TF600T,Asus,4,Microsoft,Windows,"[('32', '2'), ('64', '2')]",001,"['Accelerometer', 'gyro', 'compass']",262.5 x 170.9 x 8.3,525,,10.1,62.7,1366 x 768,155,420,25
2012,PadFone 2,Asus,4,Android,4.0,"[('16', '2'), ('32', '2'), ('64', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",137.9 x 68.9 x 9,135,Micro-SIM,4.7,64.1,720 x 1280,312,450,2140
2012,Google Nexus 7,Asus,4,Android,4.1.2,"[('8', '1'), ('16', '1'), ('32', '1')]",001,"['Accelerometer', 'gyro', 'proximity', 'compass']",198.5 x 120 x 10.5,340,,7.0,59.6,800 x 1280,216,150,4325
2012,Transformer Pad Infinity 700 LTE,Asus,2,Android,4.0,"[('32', '1'), ('64', '1')]",111,"['Accelerometer', 'gyro', 'compass']",262.9 x 180.8 x 8.4,625,Mini-SIM,10.1,62.2,1920 x 1200,224,430,25
2012,Transformer Pad Infinity 700 3G,Asus,2,Android,4.0,"[('32', '1'), ('64', '1')]",011,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 8.5,598,Mini-SIM,10.1,62.2,1920 x 1200,224,430,25
2012,Transformer Pad TF300TG,Asus,4,Android,4.0,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 9.9,635,,10.1,62.2,1280 x 800,149,,22
2012,Transformer Pad TF300T,Asus,4,Android,4.0,"[('16', '1'), ('32', '1')]",001,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 9.9,635,,10.1,62.2,1280 x 800,149,290,22
2012,Transformer Pad Infinity 700,Asus,4,Android,4.0,"[('32', '1'), ('64', '1')]",001,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 8.5,598,,10.1,62.2,1920 x 1200,224,340,25
2012,Memo,Asus,2,Android,4.0.1,"[('16', '1'), ('32', '1')]",001,"['Accelerometer', 'gyro', 'proximity', 'compass']",199 x 117 x 12,389,,7.0,61.0,800 x 1280,216,170,4400
2012,Transformer Prime TF700T,Asus,4,Android,4.0,"[('32', '1'), ('64', '1')]",001,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 8.5,598,,10.1,62.2,1920 x 1200,224,400,25
2011,Transformer Prime TF201,Asus,4,Android,3.2,"[('32', '1'), ('64', '1')]",001,"['Accelerometer', 'gyro', 'compass']",263 x 180.8 x 8.3,586,,10.1,62.2,1280 x 800,149,350,25
2012,PadFone,Asus,2,Android,4.0,"[('16', '1'), ('32', '1'), ('64', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",128 x 65.4 x 9.2,129,Mini-SIM,4.3,60.9,540 x 960,256,300,1520
2011,Transformer TF101,Asus,2,Android,3.0,"[('16', '1'), ('32', '1')]",001,"['Accelerometer', 'gyro', 'compass']",271 x 171 x 13,680,,10.1,63.8,1280 x 800,149,280,24
2011,E600,Asus,,Microsoft,Windows,,011,['Accelerometer'],122 x 60 x 13.5,-,Mini-SIM,4.0,62.2,480 x 800,233,,1300
2023,Bold N3,BLU,8,Android,13,"[('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.2 x 74.7 x 8.8,180,Nano-SIM,6.78,90.5,1080 x 2400,388,250,4700
2023,G93,BLU,8,Android,13,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",168.7 x 76.7 x 9,210,Nano-SIM,6.78,84.4,1080 x 2460,396,160,5000
2023,G73,BLU,8,Android,13,"[('128', '6')]",111,"['Fingerprint', 'accelerometer']",168.3 x 78.8 x 9.9,210,Nano-SIM,6.8,84.2,720 x 1600,258,140,5000
2023,G63,BLU,8,Android,13,"[('128', '4')]",111,"['Fingerprint', 'accelerometer']",173 x 78 x 9.2,230,Nano-SIM,6.8,82.7,720 x 1600,258,120,5000
2023,G53,BLU,4,Android,13,"[('64', '4')]",111,"['Fingerprint', 'accelerometer']",164.8 x 75.8 x 8.9,200,Nano-SIM,6.5,81.7,720 x 1600,270,100,5000
2023,G33,BLU,8,Android,13,"[('16', '2')]",111,['Accelerometer'],159.4 x 78.3 x 10.4,215,Nano-SIM,6.26,81.0,480 x 960,171,60,3000
2023,F92e,BLU,8,Android,12,"[('128', '4')]",111,"['Fingerprint', 'unspecified sensors']",164.7 x 76 x 8.9,202,Nano-SIM,6.5,81.5,720 x 1600,270,190,5000
2023,G72 Max,BLU,8,Android,12,"[('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",168.3 x 78.8 x 9.9,209,Nano-SIM,6.8,84.2,720 x 1600,258,,5000
2023,G52L,BLU,8,Android,12,"[('64', '2')]",111,"['Fingerprint', 'accelerometer']",164.5 x 76 x 9.2,195,Nano-SIM,6.5,81.6,720 x 1600,270,90,5000
2022,Studio X5 Max,BLU,4,Android,11,"[('32', '2')]",111,['Accelerometer'],164.7 x 76 x 8.9,202,Nano-SIM,5.7,67.0,480 x 960,188,50,2700
2022,Studio X5,BLU,4,Android,11,"[('32', '1')]",111,['Accelerometer'],145 x 72.4 x 10.1,149,Nano-SIM,5.0,65.6,480 x 854,196,50,2000
2022,G40,BLU,4,Android,11,"[('32', '3')]",111,['Accelerometer'],163.4 x 78.8 x 10.8,203,Nano-SIM,6.0,72.2,720 x 1440,268,100,3000
2022,Bold N2,BLU,8,Android,11,"[('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",158.7 x 74.1 x 8.6,180,Nano-SIM,6.6,90.9,1080 x 2340,390,230,4200
2022,Studio X10L 2022,BLU,4,Android,11,"[('32', '1')]",111,['Accelerometer'],145.9 x 73.5 x 9.8,175,Nano-SIM,5.0,64.2,480 x 854,196,50,2000
2022,S91 Pro,BLU,8,Android,12,"[('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164.7 x 76 x 8.9,202,Nano-SIM,6.5,81.5,720 x 1600,270,180,5000
2022,J6S,BLU,4,Android,11,"[('32', '1')]",011,"['Fingerprint', 'proximity', 'gyro']",152.9 x 73.3 x 9.7,161,Nano-SIM,6.1,81.5,720 x 1560,282,50,3000
2022,C7X,BLU,4,Android,11,"[('32', '1')]",011,"['Fingerprint', 'accelerometer']",165.6 x 76.7 x 9.8,203,Nano-SIM,6.5,80.3,720 x 1600,270,60,4000
2022,S91,BLU,8,Android,11,"[('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.8 x 76.3 x 8.9,202,Nano-SIM,6.5,81.1,720 x 1600,270,170,5000
