year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,size,screen_to_body_ratio,resolution,ppi_density,price,battery,sim
2021,Note 10,Infinix,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",173.2 x 78.7 x 8.8,-,6.95,84.2,1080 x 2460,387,,5000,Nano-SIM
2021,Hot 10T,Infinix,8,Android,11,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",171.5 x 77.5 x 9.2,-,6.82,83.1,720 x 1640,263,140,5000,Nano-SIM
2021,Hot 10s NFC,Infinix,8,Android,11,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",171.5 x 77.5 x 9.2,-,6.82,83.1,720 x 1640,263,110,5000,Nano-SIM
2021,Hot 10s,Infinix,8,Android,11,"[('64', '4'), ('64', '6'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity']",171.5 x 77.5 x 9.2,-,6.82,83.1,720 x 1640,263,,6000,Nano-SIM
2021,Smart 5 (India),Infinix,8,Android,10,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",171.8 x 78 x 8.9,207,6.82,82.4,720 x 1640,263,80,6000,Nano-SIM
2021,Hot 10 Play,Infinix,8,Android,10,"[('32', '2'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",171.8 x 78 x 8.9,207,6.82,82.4,720 x 1640,263,,6000,Nano-SIM
2020,Smart HD 2021,Infinix,4,Android,10,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",158.3 x 75.2 x 9.8,195,6.1,76.7,720 x 1560,282,70,5000,Nano-SIM
2020,Zero 8i,Infinix,8,Android,10,"[('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",168.7 x 76.1 x 9.1,210.5,6.85,86.8,1080 x 2460,392,170,4500,Nano-SIM
2020,Note 8,Infinix,8,Android,10,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",175.3 x 78.8 x 9,-,6.95,83.0,720 x 1640,258,200,5200,Nano-SIM
2020,Note 8i,Infinix,8,Android,10,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",171.4 x 77.7 x 8.9,-,6.78,82.0,720 x 1640,264,150,5200,Nano-SIM
2020,Hot 10 Lite,Infinix,4,Android,10,"[('32', '2'), ('64', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",165.5 x 76.4 x 8.8,-,6.6,83.2,720 x 1600,266,100,5000,Nano-SIM
2020,Hot 10,Infinix,8,Android,10,"[('64', '3'), ('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",171.1 x 77.6 x 8.9,195,6.78,82.2,720 x 1640,264,120,5200,Nano-SIM
2020,Zero 8,Infinix,8,Android,10,"[('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",168.7 x 76.1 x 9.1,205,6.85,86.8,1080 x 2460,392,210,4500,Nano-SIM
2020,Smart 5,Infinix,4,Android,10,"[('32', '2'), ('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",165.4 x 76.4 x 8.8,183,6.6,83.2,720 x 1600,266,70,5000,Nano-SIM
2020,Hot 9 Play,Infinix,4,Android,9.0,"[('32', '2'), ('32', '3'), ('64', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",171.8 x 78 x 8.9,209,6.82,82.4,720 x 1640,263,100,6000,Nano-SIM
2020,Note 7,Infinix,8,Android,10,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",173.4 x 79 x 8.8,206,6.95,83.7,720 x 1640,258,,5000,Nano-SIM
2020,Note 7 Lite,Infinix,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165.4 x 76.8 x 8.8,185,6.6,82.8,720 x 1600,266,130,5000,Nano-SIM
2020,Hot 9 Pro,Infinix,8,Android,10,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165 x 76.8 x 8.7,185,6.6,83.0,720 x 1600,266,50,5000,Nano-SIM
2020,Hot 9,Infinix,8,Android,10,"[('32', '2'), ('32', '3'), ('64', '3'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.4 x 76.8 x 8.8,185,6.6,82.8,720 x 1600,266,90,5000,Nano-SIM
2020,S5 Pro (16+32),Infinix,8,Android,10,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162.5 x 76.9 x 9,195,6.53,83.8,1080 x 2340,395,,4000,Nano-SIM
2020,S5 Pro (48+40),Infinix,8,Android,10,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162.5 x 76.9 x 9,195,6.53,83.8,1080 x 2340,395,,4000,Nano-SIM
2020,S5 Pro,Infinix,8,Android,10,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162.5 x 76.9 x 9,195,6.53,83.8,1080 x 2340,395,120,4000,Nano-SIM
2019,S5 lite,Infinix,8,Android,9.0,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76 x 7.9,178,6.6,84.4,720 x 1600,266,100,4000,Nano-SIM
2019,Smart 4,Infinix,4,Android,9.0,"[('16', '1'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",167 x 76 x 8.3,183,6.6,82.9,720 x 1600,266,,4000,Nano-SIM
2019,Smart 4c,Infinix,4,Android,9.0,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",167 x 76 x 8.3,183,6.6,82.9,720 x 1600,266,,4000,Nano-SIM
2019,Hot 8 Lite,Infinix,4,Android,8.1,"[('32', '2')]",011,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165 x 76.3 x 8.7,175,6.6,83.5,720 x 1600,266,,5000,Nano-SIM
2019,S5,Infinix,8,Android,9.0,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164 x 76 x 7.9,178,6.6,81.9,720 x 1600,270,120,4000,Nano-SIM
2019,Hot 8,Infinix,4,Android,9.0,"[('32', '2'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165 x 76.3 x 8.7,179,6.52,81.5,720 x 1600,269,7000,5000,Nano-SIM
2019,Note 6,Infinix,8,Android,9.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",154.2 x 74.5 x 7.7,173,6.01,81.1,1080 x 2160,402,180,4000,Nano-SIM
2019,Smart3 Plus,Infinix,4,Android,9.0,"[('32', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",157 x 76 x 7.8,148,6.21,80.7,720 x 1520,271,7000,3500,Nano-SIM
2019,S4,Infinix,8,Android,9.0,"[('32', '3'), ('64', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156 x 75 x 7.9,154,6.2,82.0,720 x 1520,271,,4000,Nano-SIM
2019,Hot 7 Pro,Infinix,8,Android,9.0,"[('32', '2'), ('32', '3'), ('64', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",155 x 74.8 x 8,165,6.2,82.8,720 x 1520,271,130,4000,Nano-SIM
2019,Hot 7,Infinix,4,Android,OS,"[('16', '1'), ('32', '2'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",157 x 75.7 x 8,166,6.2,83.5,720 x 1440,260,100,4000,Micro-SIM
2019,Zero 6 Pro,Infinix,8,Android,8.0,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156.8 x Unknown x 8,178,6.18,,1080 x 2246,403,,3650,Nano-SIM
2019,Zero 6,Infinix,8,Android,8.0,"[('64', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156.8 x Unknown x 8,178,6.18,,1080 x 2246,403,,3650,Nano-SIM
2018,Smart 2 HD,Infinix,4,Android,8.1,"[('16', '1')]",011,"['Accelerometer', 'proximity', 'compass', 'fingerprint']",156.9 x 76.5 x 8.2,165,6.0,77.4,720 x 1440,268,,3500,Nano-SIM
2018,Hot 6X,Infinix,4,Android,8.1,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",157 x 75 x 8,168,6.2,82.2,720 x 1500,268,,4000,Nano-SIM
2018,Note 5 Stylus,Infinix,8,Android,8.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",158 x 75 x 8.4,173,6.0,78.0,1080 x 2160,403,,4000,Nano-SIM
2018,S3X,Infinix,8,Android,8.1,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156.7 x 75.3 x 8,150,6.2,82.0,720 x 1500,268,,4000,Nano-SIM
2018,Hot 6,Infinix,4,Android,8.1,"[('16', '1'), ('16', '2')]",011,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",157.7 x 75.4 x 8,145,6.0,78.1,720 x 1440,268,,4000,Micro-SIM
2018,Note 5,Infinix,8,Android,8.1,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",158 x 75 x 8.4,173,6.0,78.4,1080 x 2160,402,90,4500,Nano-SIM
2018,Smart 2 Pro,Infinix,4,Android,8.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",147.5 x 71 x 8.3,138,5.5,74.5,720 x 1440,293,,3050,Nano-SIM
2018,Smart 2,Infinix,4,Android,8.1,"[('16', '1'), ('16', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity; Fingerprint']",148 x 71 x 8.4,138,5.5,74.3,720 x 1440,293,,3050,Nano-SIM
2018,Hot 6 Pro,Infinix,4,Android,8.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",160.4 x 76.2 x 8.3,158,6.0,76.0,720 x 1440,268,,4000,Nano-SIM
2018,Hot S3,Infinix,8,Android,8.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",153 x 72.9 x 8.4,150,5.7,75.2,720 x 1440,282,,4000,Nano-SIM
2018,Zero 5 Pro,Infinix,8,Android,7.0,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",166.4 x 82.4 x 8,197,5.98,71.9,1080 x 1920,368,,4350,Micro-SIM
2018,Zero 5,Infinix,8,Android,7.0,"[('64', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",166.4 x 82.4 x 8,197,5.98,71.9,1080 x 1920,368,,4350,Micro-SIM
2017,Hot 5 Lite,Infinix,4,Android,7.0,"[('16', '1')]",011,"['Accelerometer', 'proximity', 'compass']",154.8 x 77.7 x 8.4,168,5.5,69.3,720 x 1280,267,,4000,Micro-SIM
2017,Hot 5,Infinix,4,Android,7.0,"[('16', '2')]",011,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",154.8 x 77.7 x 8.4,168,5.5,69.3,720 x 1280,267,,4000,Micro-SIM
2017,Note 4 Pro,Infinix,8,Android,7.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",159 x 79 x 8.3,200,5.7,71.3,1080 x 1920,386,,4500,Micro-SIM
2018,Note 4,Infinix,8,Android,7.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",159 x 78.8 x 8.4,198,5.7,71.5,1080 x 1920,386,,4300,Micro-SIM
2017,Smart,Infinix,4,Android,7.0,"[('16', '1')]",011,"['Accelerometer', 'proximity']",144.9 x 71.9 x 8.4,145,5.0,66.2,720 x 1280,294,,3060,Micro-SIM
2017,Zero 4 Plus,Infinix,10,Android,6.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",160.5 x 83 x 8.3,203,5.98,74.0,1080 x 1920,368,,4000,Micro-SIM
2017,Zero 4,Infinix,8,Android,6.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",151.5 x 76 x 7.8,167.5,5.5,72.4,1080 x 1920,401,,3200,Micro-SIM
2017,S2 Pro,Infinix,8,Android,7.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",148.9 x 72.1 x 8.1,147,5.2,69.4,720 x 1280,282,,3000,Micro-SIM
2016,Hot 4 Pro,Infinix,4,Android,6.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",152.6 x 76.2 x 8.6,175,5.5,71.7,720 x 1280,267,,4000,Micro-SIM
2016,Hot 4,Infinix,4,Android,6.0,"[('16', '1'), ('16', '2')]",011,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",152.6 x 76.2 x 8.6,175,5.5,71.7,720 x 1280,267,,4000,Micro-SIM
2016,Note 3 Pro,Infinix,8,Android,6.0,"[('16', '2'), ('16', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162.5 x 82.8 x 8.4,199,6.0,73.8,1080 x 1920,367,,4500,Micro-SIM
2016,Note 3,Infinix,8,Android,6.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162.5 x 82.8 x 8.4,199,6.0,73.8,1080 x 1920,367,,4500,Micro-SIM
2016,Hot S,Infinix,8,Android,6.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",148.8 x 73.2 x 8,140,5.2,68.4,720 x 1280,282,,3000,Micro-SIM
2024,Tab M11,Lenovo,8,Android,13,"[('64', '4'), ('128', '4'), ('128', '8')]",111,"['Accelerometer', 'gyro', 'proximity']",166.3 x 225.3 x 7.2,465,11.0,93.6,1200 x 1920,206,170,7040,Nano-SIM
2023,Legion Y700 (2023),Lenovo,8,Android,13,"[('256', '12'), ('512', '16')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",208.9 x 129.5 x 7.6,350,8.8,83.0,1600 x 2560,343,300,6550,
2023,Tab P12,Lenovo,8,Android,13,"[('128', '4'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",293.3 x 190.7 x 6.9,615,12.7,83.6,1840 x 2944,273,400,10200,
2023,Tab M10,Lenovo,8,Android,13,"[('128', '4'), ('128', '6')]",111,['Unspecified'],160.3 x 252.7 x 8.3,490,10.6,79.0,1200 x 2000,220,400,7700,Nano-SIM
2023,Tab Extreme,Lenovo,8,Android,13,"[('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",327.8 x 210.8 x 5.9,740,14.5,88.2,1876 x 3000,244,880,12300,
2022,Tab M9,Lenovo,8,Android,12,"[('32', '3'), ('64', '4'), ('128', '4')]",111,"['Accelerometer', 'proximity']",215.4 x 136.8 x 8,344,9.0,78.1,800 x 1340,173,180,5100,Nano-SIM
2023,Tab M8 (4th Gen),Lenovo,8,Android,13,"[('32', '3'), ('64', '4')]",111,"['Accelerometer', 'proximity']",197.8 x 119.8 x 9,320,8.0,78.3,800 x 1280,189,150,5100,Nano-SIM
2022,Tab P11 Gen 2,Lenovo,8,Android,12L,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Accelerometer', 'gyro', 'proximity']",269.1 x 169.4 x 7.4,520,11.5,82.6,1200 x 2000,203,350,7700,Nano-SIM
2022,Tab P11 Pro Gen 2,Lenovo,8,Android,12,"[('128', '4'), ('128', '6'), ('256', '8')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",263.7 x 166.7 x 6.8,480,11.2,81.2,1536 x 2560,267,500,8200,Nano-SIM
2022,Tab M10 Gen 3,Lenovo,8,Android,11,"[('32', '3'), ('64', '4')]",111,"['Accelerometer', 'proximity']",239.8 x 158.6 x 8.5,460,10.1,77.8,1200 x 1920,224,200,5100,Nano-SIM
2022,Pad Pro 2022,Lenovo,8,Android,12,"[('128', '6'), ('128', '8')]",111,['Unspecified'],6.8,480,11.2,,1536 x 2560,267,320,8200,
2022,Legion Y70,Lenovo,8,Android,12,"[('128', '8'), ('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163.6 x 77 x 8,209,6.67,85.3,1080 x 2400,395,440,5100,Nano-SIM
2022,Tab M10 Plus (3rd Gen),Lenovo,8,Android,12,"[('32', '3'), ('64', '4'), ('128', '4'), ('128', '6')]",111,"['Accelerometer', 'proximity', 'gyro']",251.2 x 158.8 x 7.5,465,10.61,80.3,1200 x 2000,220,260,7700,Nano-SIM
2022,Legion Y700,Lenovo,8,Android,12,"[('128', '8'), ('256', '12')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",207.1 x 128.1 x 7.9,375,8.8,84.6,1600 x 2560,343,360,6550,Nano-SIM
2022,Legion Y90,Lenovo,8,Android,12,"[('256', '12'), ('256', '16'), ('640', '18')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",177 x 78.4 x 10.1,252,6.92,81.9,1080 x 2460,388,570,5600,Nano-SIM
2022,K14 Plus,Lenovo,8,Android,11,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",165.1 x 75.7 x 9.1,198,6.5,81.6,720 x 1600,270,200,5000,Nano-SIM
2021,Tab K10,Lenovo,8,Android,11,"[('32', '3'), ('64', '4'), ('128', '4')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",244 x 153 x 8.2,460,10.3,82.4,1200 x 1920,220,170,7700,Nano-SIM
2021,Tab P12 Pro,Lenovo,8,Android,11,"[('128', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",285.6 x 184.5 x 5.6,565,12.6,87.4,1600 x 2560,240,520,10200,Nano-SIM
2021,Tab P11 5G,Lenovo,8,Android,11,"[('128', '6'), ('256', '8')]",111,"['Accelerometer', 'gyro', 'proximity']",258 x 163 x 7.9,520,11.0,81.9,1200 x 2000,212,500,7700,Nano-SIM
2021,K13 Pro,Lenovo,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",-,200,6.51,,720 x 1600,270,150,5000,Nano-SIM
2021,K13,Lenovo,8,Android,10,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",165.1 x 75.9 x 9.2,200,6.52,81.9,720 x 1600,269,90,5000,Nano-SIM
2021,Yoga Tab 11,Lenovo,8,Android,11,"[('128', '4'), ('256', '8')]",111,"['Face recognition', 'accelerometer', 'gyro']",256.8,655,11.0,79.4,1200 x 2000,212,350,7700,Nano-SIM
2021,Tab P11 Plus,Lenovo,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Accelerometer', 'gyro', 'proximity']",258.4 x 163 x 7.5,490,11.0,81.8,1200 x 2000,212,300,7700,Nano-SIM
2021,Tab M8 (3rd Gen),Lenovo,8,Android,11,"[('32', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity']",199.1 x 121.8 x 8.2,305,8.0,76.5,800 x 1280,189,,5100,Nano-SIM
2021,Tab M7 (3rd Gen),Lenovo,8,Android,11,"[('32', '2')]",111,['Accelerometer'],176.2 x 102.3 x 8.3,237,7.0,76.5,600 x 1024,170,120,3750,Nano-SIM
2021,K13 Note,Lenovo,8,Android,11,"[('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",165.2 x 75.7 x 9.1,200,6.5,81.6,720 x 1600,270,120,5000,Nano-SIM
2021,Yoga Tab 13,Lenovo,8,Android,11,"[('256', '8')]",111,"['Face recognition', 'accelerometer', 'gyro', 'proximity']",293.4,830,13.0,56.7,1350 x 2160,196,800,10200,
2021,Pad Pro,Lenovo,8,Android,11,"[('128', '6')]",111,"['Infrared Face ID', 'fingerprint', 'accelerometer', 'gyro', 'proximity']",264.3 x 171.4 x 5.8,485,11.5,84.6,1600 x 2560,263,320,8600,
2021,Pad Plus,Lenovo,8,Android,11,"[('128', '6')]",111,"['Face recognition', 'accelerometer', 'gyro', 'proximity']",258.4 x 163 x 7.9,520,11.0,81.8,1200 x 2000,212,200,7700,
2021,Pad,Lenovo,8,Android,11,"[('64', '4'), ('128', '6')]",111,"['Face recognition', 'accelerometer', 'gyro', 'proximity']",258.4 x 163 x 7.5,490,11.0,81.8,1200 x 2000,212,140,7700,
2021,Legion 2 Pro,Lenovo,8,Android,11,"[('128', '8'), ('128', '12'), ('256', '12'), ('512', '16'), ('512', '18')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",176 x 78.5 x 9.9,259,6.92,82.3,1080 x 2460,388,880,5500,Nano-SIM
2021,Legion Duel 2,Lenovo,8,Android,11,"[('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",176 x 78.5 x 9.9,259,6.92,82.3,1080 x 2460,388,800,5500,Nano-SIM
2020,K12 Pro,Lenovo,8,Android,10,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",172.1 x 76.8 x 9.7,221,6.8,83.1,720 x 1640,263,130,6000,Nano-SIM
2020,K12 (China),Lenovo,8,Android,10,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",165.2 x 75.7 x 9.2,200,6.5,81.6,720 x 1600,270,100,5000,Nano-SIM
2020,A8 2020,Lenovo,8,Android,10,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",163.8 x 75.6 x 9.3,205,6.53,87.2,720 x 1560,259,90,5000,Nano-SIM
2020,Tab P11 Pro,Lenovo,8,Android,10,"[('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",264.3 x 171.4 x 6.9,485,11.5,84.6,1600 x 2560,263,550,8600,Nano-SIM
2021,Tab P11,Lenovo,8,Android,10,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Accelerometer', 'gyro', 'proximity']",258.4 x 163 x 7.5,490,11.0,81.8,1200 x 2000,212,200,7700,Nano-SIM
2020,Tab M10 HD Gen 2,Lenovo,8,Android,10,"[('32', '2'), ('64', '4')]",111,"['Accelerometer', 'proximity']",241.5 x 149.4 x 8.3,420,10.1,82.0,800 x 1280,149,170,5000,Nano-SIM
2020,Legion Duel,Lenovo,8,Android,10,"[('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",169.2 x 78.5 x 9.9,239,6.65,81.7,1080 x 2340,388,510,5000,Nano-SIM
2020,Legion Pro,Lenovo,8,Android,10,"[('128', '8'), ('128', '12'), ('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",169.2 x 78.5 x 9.9,239,6.65,81.7,1080 x 2340,388,,5000,Nano-SIM
2019,A7,Lenovo,8,Android,9.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",155 x 75 x 12,-,6.09,78.3,720 x 1560,282,100,4000,Nano-SIM
2020,M10 Plus,Lenovo,8,Android,9.0,"[('32', '2'), ('64', '4'), ('128', '4')]",111,['Accelerometer'],244.2 x 153.3 x 8.2,460,10.3,82.2,1200 x 1920,220,200,5000,Nano-SIM
2020,M10 FHD REL,Lenovo,8,Android,9.0,"[('32', '3')]",111,['Accelerometer'],-,520,10.1,,1200 x 1920,224,180,7000,
2019,Yoga Smart Tab,Lenovo,8,Android,9.0,"[('64', '4')]",111,['Accelerometer'],242mm x 166mm x 8.5-24mm,580,10.1,73.6,1200 x 1920,224,320,7000,
2019,K10 Plus,Lenovo,8,Android,9.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",158.3 x 75.8 x 8.3,172,6.22,80.5,720 x 1520,270,,4050,Nano-SIM
2019,K10 Note,Lenovo,8,Android,9.0,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156.6 x 74.3 x 7.9,164,6.3,83.7,1080 x 2340,409,180,4050,Nano-SIM
2019,A6 Note,Lenovo,8,Android,9.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",154.7 x 72.9 x 9.2,172,6.09,80.7,720 x 1560,282,100,4000,Nano-SIM
2019,Tab M8 (FHD),Lenovo,8,Android,9.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity']",198.2 x 122.6 x 8.2,305,8.0,76.4,1200 x 1920,283,160,5100,Nano-SIM
2019,Tab M8 (HD),Lenovo,4,Android,9.0,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity']",199.1 x 121.8 x 8.2,305,8.0,76.5,800 x 1280,189,140,5000,Nano-SIM
2019,Tab M7,Lenovo,4,Android,9.0,"[('8', '1'), ('16', '1'), ('32', '2')]",111,['Accelerometer'],176.3 x 102.9 x 8.3,236,7.0,76.0,600 x 1024,170,100,3590,Nano-SIM
2019,Z6,Lenovo,8,Android,9.0,"[('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",157 x 74.5 x 8,159,6.39,85.7,1080 x 2340,403,250,4000,Nano-SIM
2019,Z6 Pro 5G,Lenovo,8,Android,9.0,"[('128', '6'), ('128', '8'), ('256', '8'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",157.5 x 74.6 x 8.7,185,6.39,85.3,1080 x 2340,403,400,4000,Nano-SIM
2019,Z6 Youth,Lenovo,8,Android,9.0,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",156.6 x 74.3 x 7.9,164,6.3,83.7,1080 x 2340,409,160,4050,Nano-SIM
2019,Z6 Pro,Lenovo,8,Android,9.0,"[('128', '6'), ('128', '8'), ('256', '8'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",157.5 x 74.6 x 8.7,185,6.39,85.3,1080 x 2340,403,430,4000,Nano-SIM
2019,K6 Enjoy,Lenovo,8,Android,9.0,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",156.4 x 75 x 8,161,6.22,82.3,720 x 1520,270,190,3300,Nano-SIM
2019,Tab V7,Lenovo,8,Android,9.0,"[('64', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",177.9 x 86.5 x 7.9,195,6.95,79.6,1080 x 2160,350,250,5180,Nano-SIM
2018,S5 Pro GT,Lenovo,8,Android,8.1,"[('64', '4'), ('64', '6'), ('128', '6')]",111,"['Infrared Face ID', 'fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",154.5 x 75.5 x 7.7,170,6.2,83.0,1080 x 2246,402,200,3500,Nano-SIM
2018,Z5s,Lenovo,8,Android,9.0,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156.7 x 74.5 x 7.9,172,6.3,83.5,1080 x 2340,409,220,3300,Nano-SIM
