year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2012,Galaxy Nexus I9250M,Samsung,2,Android,4.0,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",135.5 x 67.9 x 8.9,135,Mini-SIM,4.65,64.8,720 x 1280,316,240,1750
2012,Galaxy Attain 4G,Samsung,1.0,Android,2.3,"[('512', 'RA')]",111,"['Accelerometer', 'proximity', 'compass']",113.1 x 60.5 x 11.7,119.1,Mini-SIM,3.5,53.3,320 x 480,165,100,1650
2012,Galaxy S Blaze 4G T769,Samsung,2,Android,2.3.6,"[('3', 'internal'), ('1', 'RA')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",121.9 x 63 x 11.2,127.6,Mini-SIM,3.97,58.4,480 x 800,235,140,1750
2012,Galaxy Tab 7.7 LTE I815,Samsung,2,Android,3.2,"[('16', '1'), ('32', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",196.6 x 133.1 x 7.9,340.2,Mini-SIM,7.7,65.7,800 x 1280,196,280,5100
2012,Galaxy Nexus LTE L700,Samsung,2,Android,4.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",134.6 x 68.6 x 9.4,144.5,Mini-SIM,4.65,64.6,720 x 1280,316,270,1850
2012,Exhilarate i577,Samsung,2,Android,2.3.6,"[('4', '1')]",111,"['Accelerometer', 'proximity', 'compass']",122 x 63 x 12,130,Mini-SIM,4.0,59.3,480 x 800,233,240,1750
2012,Galaxy S II Skyrocket HD I757,Samsung,2,Android,2.3.5,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",-,-,Micro-SIM,4.65,,720 x 1280,316,430,
2012,Galaxy Note T879,Samsung,2,Android,4.0.4,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.8 x 83.1 x 9.7,180,Mini-SIM,5.3,66.8,800 x 1280,285,350,2500
2012,Galaxy Note I717,Samsung,2,Android,2.3,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.8 x 83 x 9.7,178,Mini-SIM,5.3,66.8,800 x 1280,285,350,2500
2012,Galaxy M Style M340S,Samsung,1.0,Android,2.3,"[('4',)]",011,"['Accelerometer', 'proximity', 'compass']",122.5 x 63 x 9.9,123.5,,4.0,59.0,480 x 800,233,160,1650
2012,Galaxy Ace Plus S7500,Samsung,1.0,Android,2.3,"[('3', '512')]",011,"['Accelerometer', 'proximity', 'compass']",114.5 x 62.5 x 11.2,115,Mini-SIM,3.65,55.4,320 x 480,158,120,1300
2011,I929 Galaxy S II Duos,Samsung,2,Android,2.3.5,"[('16', '1')]",001,"['Accelerometer', 'gyro', 'proximity', 'compass']",129.8 x 68.9 x 9.7,138,Mini-SIM,4.52,65.0,480 x 800,206,190,1800
2011,Galaxy Y Duos S6102,Samsung,832.0,Android,2.3,"[('512',)]",011,"['Accelerometer', 'proximity', 'compass']",109.8 x 60 x 12,109,Mini-SIM,3.14,46.3,240 x 320,127,80,1300
2011,Galaxy Y Pro Duos B5512,Samsung,832.0,Android,2.3,"[('512',)]",011,"['Accelerometer', 'proximity', 'compass']",110.8 x 63.5 x 11.9,112.3,Mini-SIM,2.6,29.8,320 x 240,154,120,1350
2011,E2600,Samsung,,,,"[('40',)]",001,[''],97 x 49.9 x 15.3,88.7,Mini-SIM,2.4,36.9,240 x 320,167,70,800
2012,M370,Samsung,192.0,,,"[('128', 'RA'), ('256', 'RO')]",011,[''],96.5 x 50 x 17.8,104.9,Mini-SIM,2.4,37.0,240 x 320,167,80,1000
2011,R680 Repp,Samsung,800.0,Android,2.3,"[('2',)]",011,"['Accelerometer', 'proximity', 'compass']",110 x 57 x 12.2,105,Mini-SIM,3.2,48.6,320 x 480,180,70,1500
2011,I110 Illusion,Samsung,1.0,Android,2.3,"[('2', '512')]",011,"['Accelerometer', 'proximity', 'compass']",114.4 x 59.9 x 11.7,120,Mini-SIM,3.5,53.2,320 x 480,165,70,1500
2011,E1050,Samsung,,,,,001,[''],107.5 x 45.4 x 13.4,67.3,Mini-SIM,1.43,13.5,128 x 128,127,20,800
2011,E1232B,Samsung,,,,,001,[''],110.6 x 45.4 x 13.9,75,Mini-SIM,1.8,20.3,128 x 160,114,50,1000
2011,E1230,Samsung,,,,,001,[''],110.6 x 45.4 x 13.9,73,Mini-SIM,1.8,20.3,128 x 160,114,20,800
2011,Focus S I937,Samsung,1.4,Microsoft,Windows,"[('16', '512'), ('32', '512')]",011,"['Accelerometer', 'proximity', 'compass']",126 x 66.8 x 8.5,110.6,Mini-SIM,4.3,62.5,480 x 800,217,130,1650
2011,Focus Flash I677,Samsung,1.4,Microsoft,Windows,"[('8', '512')]",011,"['Accelerometer', 'proximity', 'compass']",116.1 x 58.7 x 11,116.2,Mini-SIM,3.7,57.2,480 x 800,252,80,1500
2011,Galaxy S II Skyrocket i727,Samsung,2,Android,2.3.5,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",129.8 x 68.8 x 9.5,130.5,Mini-SIM,4.5,64.5,480 x 800,207,180,1850
2011,C3330 Champ 2,Samsung,,,,"[('20',)]",001,[''],96 x 52.6 x 12.2,79.1,Mini-SIM,2.4,35.3,240 x 320,167,70,1000
2011,Exhibit II 4G T679,Samsung,1.0,Android,2.3.5,"[('1', '512')]",011,"['Accelerometer', 'proximity', 'compass']",115 x 60 x 11,116,Mini-SIM,3.7,56.5,480 x 800,252,100,1500
2011,C3350,Samsung,,,,"[('38',)]",001,[''],122 x 53 x 17.9,110,Mini-SIM,2.2,23.2,240 x 320,182,90,1300
2011,C3520,Samsung,,,,"[('28',)]",001,[''],102 x 52 x 16.8,97.3,Mini-SIM,2.4,33.6,240 x 320,167,50,800
2011,Galaxy Nexus i515,Samsung,2,Android,4.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",135.5 x 67.9 x 9.5,150,Mini-SIM,4.65,64.8,720 x 1280,316,150,1850
2011,Galaxy Nexus I9250,Samsung,2,Android,OS,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",135.5 x 67.9 x 8.9,135,Mini-SIM,4.65,64.8,720 x 1280,316,180,1750
2011,I9100G Galaxy S II,Samsung,2,Android,2.3.4,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",125.3 x 66.1 x 8.5,116,Mini-SIM,4.3,63.5,480 x 800,217,220,1650
2011,I405 Stratosphere,Samsung,1.0,Android,2.3,"[('4', '512')]",111,"['Accelerometer', 'proximity', 'compass']",126 x 65 x 14,164,Mini-SIM,4.0,55.6,480 x 800,233,120,1800
2011,R730 Transfix,Samsung,800.0,Android,2.3,"[('125',)]",011,"['Accelerometer', 'proximity', 'compass']",114 x 57 x 15,126,Mini-SIM,3.2,46.9,320 x 480,180,130,1500
2011,i927 Captivate Glide,Samsung,2,Android,2.3,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",124 x 64 x 13,147,Mini-SIM,4.0,57.4,480 x 800,233,110,1650
2011,DoubleTime I857,Samsung,800.0,Android,2.2,"[('260', '256')]",011,"['Accelerometer', 'proximity', 'compass']",113 x 62 x 15,148,Mini-SIM,3.2,43.5,320 x 480,180,70,1200
2011,M930 Transform Ultra,Samsung,1.0,Android,2.3,"[('952',)]",011,"['Accelerometer', 'proximity', 'compass']",116 x 61 x 14,139,Mini-SIM,3.5,51.5,320 x 480,165,100,1500
2011,P6210 Galaxy Tab 7.0 Plus,Samsung,2,Android,3.2,"[('16', '1'), ('32', '1')]",001,"['Accelerometer', 'gyro', 'compass']",193.7 x 122.4 x 9.9,345,,7.0,58.2,600 x 1024,170,260,4000
2011,P6200 Galaxy Tab 7.0 Plus,Samsung,2,Android,3.2,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",193.7 x 122.4 x 9.9,345,Mini-SIM,7.0,58.2,600 x 1024,170,260,4000
2011,Omnia W I8350,Samsung,1.4,Microsoft,Windows,"[('8', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",115.6 x 58.8 x 10.9,115.3,Mini-SIM,3.7,57.3,480 x 800,252,150,1500
2011,Galaxy S II HD LTE,Samsung,2,Android,2.3,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",129.8 x 68.8 x 9.5,130.5,Micro-SIM,4.65,66.7,720 x 1280,316,180,1850
2011,Ch@t 527,Samsung,,,,"[('80',)]",011,['Compass'],103 x 55 x 12,96,Mini-SIM,2.4,31.5,320 x 240,167,90,1000
2011,P6810 Galaxy Tab 7.7,Samsung,2,Android,3.2,"[('16', '1'), ('32', '1'), ('64', '1')]",001,"['Accelerometer', 'gyro', 'compass']",196.7 x 133 x 7.9,340,,7.7,65.7,800 x 1280,196,280,5100
2011,P6800 Galaxy Tab 7.7,Samsung,2,Android,3.2,"[('16', '1'), ('32', '1'), ('64', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",196.7 x 133 x 7.9,340,Mini-SIM,7.7,65.7,800 x 1280,196,280,5100
2011,Galaxy Note N7000,Samsung,2,Android,2.3.5,"[('16', '1'), ('32', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.9 x 83 x 9.7,178,Mini-SIM,5.3,66.8,800 x 1280,285,270,2500
2011,Galaxy S II I777,Samsung,2,Android,2.3.4,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",126 x 66 x 8.9,121.9,Mini-SIM,4.3,63.3,480 x 800,217,170,1650
2011,Galaxy S II X T989D,Samsung,2,Android,2.3,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",131 x 67.3 x 9.4,109,Mini-SIM,4.52,66.0,480 x 800,206,180,
2011,Galaxy S II T989,Samsung,2,Android,2.3.5,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",129.8 x 68.8 x 9.4,135,Mini-SIM,4.52,65.1,480 x 800,206,160,1850
2011,Galaxy S II Epic 4G Touch,Samsung,2,Android,2.3.4,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",130 x 70 x 10,130,Mini-SIM,4.52,63.9,480 x 800,206,130,1800
2011,S8600 Wave 3,Samsung,1.4,bada,2.0,"[('4',)]",011,"['Accelerometer', 'proximity', 'compass']",125.9 x 64.2 x 9.9,122,Mini-SIM,4.0,56.3,480 x 800,233,150,1500
2011,Wave M S7250,Samsung,832.0,bada,2.0,"[('150',)]",011,"['Accelerometer', 'proximity']",113.8 x 63.3 x 12.2,121,Mini-SIM,3.65,55.1,320 x 480,158,120,1350
2011,Wave Y S5380,Samsung,832.0,bada,2.0,"[('150',)]",011,"['Accelerometer', 'proximity']",110 x 58.2 x 12.3,102.4,Mini-SIM,3.2,47.6,320 x 480,180,90,1200
2011,Galaxy S II LTE i727R,Samsung,2,Android,2.3,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",130.9 x 69.9 x 9.4,132,Mini-SIM,4.5,63.0,480 x 800,207,160,1850
2011,Galaxy S II LTE I9210,Samsung,2,Android,2.3,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",130.9 x 69.9 x 9.4,132,Mini-SIM,4.5,63.0,480 x 800,207,200,1850
2011,Galaxy Tab 8.9 LTE I957,Samsung,2,Android,3.2,"[('16', '1'), ('32', '1')]",111,"['Accelerometer', 'gyro', 'compass']",230.9 x 157.8 x 8.6,455,Mini-SIM,8.9,63.0,800 x 1280,170,330,6100
2011,Galaxy W I8150,Samsung,1.4,Android,2.3.5,"[('2', '512')]",011,"['Accelerometer', 'proximity', 'compass']",115.5 x 59.8 x 11.5,114.7,Mini-SIM,3.7,56.4,480 x 800,252,160,1500
2011,Galaxy M Pro B7800,Samsung,1.0,Android,2.3,,011,"['Accelerometer', 'proximity', 'compass']",113.5 x 66 x 10,108.4,Mini-SIM,2.66,28.1,480 x 320,217,200,1350
2011,Galaxy Y Pro B5510,Samsung,832.0,Android,2.3,"[('160',)]",011,"['Accelerometer', 'proximity', 'compass']",110.8 x 63.5 x 11.5,108.6,Mini-SIM,2.6,29.8,320 x 240,154,110,1200
2011,Galaxy Y TV S5367,Samsung,832.0,Android,2.3,"[('180',)]",011,"['Accelerometer', 'proximity', 'compass']",107 x 60 x 19,98,Mini-SIM,3.14,47.6,240 x 320,127,180,1200
2011,Galaxy Y S5360,Samsung,830.0,Android,2.3.5,"[('180', '290')]",011,"['Accelerometer', 'proximity', 'compass']",104 x 58 x 11.5,97.5,Mini-SIM,3.0,46.2,240 x 320,133,70,1200
2011,Gravity TXT T379,Samsung,,,,"[('115',)]",011,[''],112 x 53 x 14,112,Mini-SIM,2.44,31.1,240 x 320,164,,1000
2011,Galaxy Q T589R,Samsung,,Android,2.2,,011,"['Accelerometer', 'proximity', 'compass']",113.9 x 58.7 x 13.9,135,Mini-SIM,3.2,45.6,320 x 480,180,120,
2011,S5610,Samsung,,,,"[('108',)]",011,[''],118.9 x 49.7 x 12.9,91,Mini-SIM,2.4,30.2,240 x 320,167,80,1000
2011,S3770,Samsung,,,,"[('100',)]",011,['Accelerometer'],96.3 x 53.8 x 13,80,Mini-SIM,2.8,46.9,240 x 320,143,100,1000
2011,S5690 Galaxy Xcover,Samsung,800.0,Android,2.3,"[('150', '512')]",011,"['Accelerometer', 'proximity', 'compass']",121.5 x 65.9 x 12,100,Mini-SIM,3.65,49.5,320 x 480,158,90,1500
2011,Galaxy S II 4G I9100M,Samsung,2,Android,2.3,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",125.3 x 66.1 x 8.5,116,Mini-SIM,4.3,63.5,480 x 800,217,260,1700
2011,I9103 Galaxy R,Samsung,2,Android,2.3.3,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",125 x 66 x 9.5,135,Mini-SIM,4.2,60.9,480 x 800,222,200,1650
2011,R720 Admire,Samsung,800.0,Android,2.3.3,,011,"['Accelerometer', 'proximity']",116 x 60 x 12,117,Mini-SIM,3.5,52.4,320 x 480,165,90,1600
2011,Convoy 2,Samsung,,,,"[('128', 'RA'), ('256', 'RO')]",011,[''],99 x 51 x 22,111,Mini-SIM,2.2,29.7,240 x 320,182,100,1300
2011,Conquer 4G,Samsung,1.0,Android,2.3.4,"[('1', '512')]",011,"['Accelerometer', 'proximity', 'compass']",116.1 x 60.5 x 11.7,116,Mini-SIM,3.5,51.9,320 x 480,165,90,1500
2011,R640 Character,Samsung,,,,,011,[''],107 x 55 x 15,120,Mini-SIM,2.8,41.3,240 x 320,,130,1000
2011,R380 Freeform III,Samsung,,,,"[('100',)]",001,[''],112 x 61 x 11,92,Mini-SIM,2.4,25.1,480 x 320,240,80,1000
2011,Trender,Samsung,,,,,011,['Accelerometer'],107 x 56 x 15,113,Mini-SIM,2.8,40.5,240 x 320,143,70,1000
2011,Gravity SMART,Samsung,800.0,Android,2.2,"[('150', '270')]",011,"['Accelerometer', 'proximity']",114 x 59 x 14,130,Mini-SIM,3.2,45.3,320 x 480,180,170,1500
2011,Exhibit 4G,Samsung,1.0,Android,2.3,"[('1', '512')]",011,"['Accelerometer', 'proximity', 'compass']",119 x 58 x 13,125,Mini-SIM,3.5,50.5,480 x 800,267,200,1500
2011,E1195,Samsung,,,,"[('8',)]",001,[''],88 x 44 x 18.9,71,Mini-SIM,1.43,17.0,128 x 128,127,20,800
2011,C414,Samsung,,,,"[('120',)]",011,[''],98.5 x 49.2 x 16.9,89.4,Mini-SIM,2.2,30.9,240 x 320,182,80,
2011,E1190,Samsung,,,,,001,[''],88 x 44 x 18.9,71,Mini-SIM,1.43,17.0,128 x 128,127,30,800
2011,C3560,Samsung,,,,"[('50',)]",001,[''],94.8 x 46.7 x 16.6,84,Mini-SIM,2.2,33.9,240 x 320,182,50,800
2011,Dart T499,Samsung,600.0,Android,2.2,,011,"['Accelerometer', 'proximity', 'compass']",104 x 61 x 13,108,Mini-SIM,3.14,48.1,240 x 320,127,60,1200
2011,C3322,Samsung,,,,"[('45',)]",001,[''],114 x 48 x 13.9,89,Mini-SIM,2.2,27.4,240 x 320,182,70,1000
2011,R260 Chrono,Samsung,,,,,011,[''],94 x 46 x 17,89,Mini-SIM,2.0,28.6,240 x 320,200,80,800
2011,I9001 Galaxy S Plus,Samsung,1.4,Android,2.3,"[('8', '512'), ('16', '512')]",011,"['Accelerometer', 'proximity', 'compass']",122.4 x 64.2 x 9.9,119,Mini-SIM,4.0,58.0,480 x 800,233,230,1650
2011,DuosTV I6712,Samsung,,,,"[('20',)]",001,['Accelerometer'],109.5 x 61 x 12,102,Mini-SIM,3.2,43.6,240 x 400,146,200,1200
2011,C6712 Star II DUOS,Samsung,,,,"[('30',)]",001,['Accelerometer'],109.5 x 56 x 12.2,100,Mini-SIM,3.2,47.5,240 x 400,146,80,1200
2011,Ch@t 222,Samsung,,,,"[('43',)]",001,[''],109.5 x 61.3 x 11.9,90,Mini-SIM,2.2,22.7,220 x 176,128,40,1000
2011,Ch@t 220,Samsung,,,,"[('47',)]",001,[''],109.5 x 61.3 x 11.9,92,Mini-SIM,2.2,22.7,220 x 176,128,40,1000
2011,M580 Replenish,Samsung,600.0,Android,2.2,"[('512', '256')]",011,[''],123 x 60 x 11,116,Mini-SIM,2.8,32.9,240 x 320,143,80,1160
2011,Galaxy Prevail,Samsung,800.0,Android,2.2,"[('117',)]",011,"['Accelerometer', 'proximity', 'compass']",113 x 57 x 12,108,Mini-SIM,3.2,47.3,320 x 480,180,90,1500
2011,M220L Galaxy Neo,Samsung,800.0,Android,2.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",115.9 x 56.9 x 12.1,121.8,Mini-SIM,3.5,52.9,480 x 800,267,80,1500
2011,Google Nexus S I9020A,Samsung,1.0,Android,2.3,"[('16', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",123.9 x 63 x 10.9,129,Mini-SIM,4.0,58.3,480 x 800,233,270,1500
2011,Google Nexus S I9023,Samsung,1.0,Android,2.3,"[('16',)]",011,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",123.9 x 63 x 10.9,129,Mini-SIM,4.0,58.3,480 x 800,233,180,1500
2011,E2230,Samsung,,,,"[('4',)]",001,[''],109 x 46 x 14.9,79,Mini-SIM,1.8,20.3,128 x 160,114,50,1000
2011,P1010 Galaxy Tab Wi-Fi,Samsung,1.0,Android,2.2,"[('16', '592')]",001,"['Accelerometer', 'gyro', 'proximity']",190.1 x 120.5 x 12,380,,7.0,60.2,600 x 1024,170,150,4000
2011,P7500 Galaxy Tab 10.1 3G,Samsung,2,Android,3.1,"[('16', '1'), ('32', '1'), ('64', '1')]",011,"['Accelerometer', 'gyro', 'compass']",256.7 x 175.3 x 8.6,565,Mini-SIM,10.1,65.7,800 x 1280,149,370,7000
2011,Galaxy Tab 10.1 LTE I905,Samsung,2,Android,3.1,"[('16', '1'), ('32', '1')]",111,"['Accelerometer', 'gyro', 'compass']",256.7 x 175.3 x 8.6,565,Mini-SIM,10.1,65.7,800 x 1280,149,290,6800
2011,Galaxy Tab 10.1 P7510,Samsung,2,Android,3.0,"[('16', '1'), ('32', '1'), ('64', '1')]",001,"['Accelerometer', 'gyro', 'compass']",256.7 x 175.3 x 8.6,560,,10.1,65.7,800 x 1280,149,310,7000
2011,Galaxy Tab 8.9 P7300,Samsung,2,Android,3.0,"[('16', '1'), ('32', '1'), ('64', '1')]",011,"['Accelerometer', 'gyro', 'compass']",230.9 x 157.8 x 8.6,453,Mini-SIM,8.9,63.0,800 x 1280,170,290,6000
2011,Galaxy Tab 8.9 P7310,Samsung,2,Android,3.0,"[('16', '1'), ('32', '1'), ('64', '1')]",001,"['Accelerometer', 'gyro', 'compass']",230.9 x 157.8 x 8.6,447.9,,8.9,63.0,800 x 1280,170,350,6000
2011,Google Nexus S 4G,Samsung,1.0,Android,2.3,"[('16', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",123.9 x 63 x 10.9,131,Mini-SIM,4.0,58.3,480 x 800,233,150,1500
2011,M260 Factor,Samsung,,,,"[('128', 'RA'), ('256', 'RO')]",001,[''],97 x 48 x 18,91,Mini-SIM,2.0,27.0,128 x 160,102,90,800
2011,S3850 Corby II,Samsung,,TouchWiz,UI,"[('26',)]",001,['Accelerometer'],109.9 x 60.6 x 11.7,102,Mini-SIM,3.2,47.6,240 x 320,125,80,1000
2011,Galaxy Pro B7510,Samsung,800.0,Android,2.2.2,"[('270', 'RA')]",011,"['Accelerometer', 'proximity', 'compass']",108.6 x 66.7 x 10.7,103.4,Mini-SIM,2.8,33.5,320 x 240,143,120,1350
2011,I9100 Galaxy S II,Samsung,2,Android,2.3.4,"[('16', '1'), ('32', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",125.3 x 66.1 x 8.5,116,Mini-SIM,4.3,63.5,480 x 800,217,170,1650
2011,E2652W Champ Duos,Samsung,,,,"[('50',)]",001,[''],99.9 x 54.9 x 13,88,Mini-SIM,2.6,38.2,240 x 320,154,90,1000
2011,E2652 Champ Duos,Samsung,,,,"[('50',)]",001,[''],99.9 x 54.9 x 13,88,Mini-SIM,2.6,38.2,240 x 320,154,70,1000
2011,Galaxy S WiFi 5.0,Samsung,1.0,Android,2.2,"[('8/16',)]",001,"['Accelerometer', 'compass']",141.3 x 78.2 x 11.9,182,,5.0,64.4,480 x 800,187,180,2500
2011,P7100 Galaxy Tab 10.1v,Samsung,2,Android,3.0,"[('16/32',)]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",246.2 x 170.4 x 10.9,589,Mini-SIM,10.1,70.5,800 x 1280,149,290,6860
2011,S5780 Wave 578,Samsung,,bada,1.1,"[('100',)]",011,"['Accelerometer', 'proximity']",107.9 x 54.9 x 12.5,99.8,Mini-SIM,3.2,49.2,240 x 400,146,110,1200
2011,Ch@t 350,Samsung,,,,"[('20',)]",001,[''],99.5 x 52 x 15.5,99.8,Mini-SIM,2.4,34.5,320 x 240,167,80,960
2011,E3213 Hero,Samsung,,,,"[('36',)]",011,[''],112.8 x 46.4 x 13.2,80.6,Mini-SIM,2.0,24.1,128 x 160,102,40,800
2011,E3210,Samsung,,,,"[('36',)]",011,[''],112.8 x 46.4 x 12.9,79.3,Mini-SIM,2.0,24.1,128 x 160,102,70,800
2011,E2330,Samsung,,,,"[('4',)]",001,[''],98 x 47.5 x 14.9,87.5,Mini-SIM,2.0,27.0,128 x 160,102,60,800
2011,I9003 Galaxy SL,Samsung,1.0,Android,2.2,"[('4', '478'), ('16', '478')]",011,"['Accelerometer', 'proximity', 'compass']",123.7 x 64.2 x 10.6,131,Mini-SIM,4.0,57.3,480 x 800,233,150,1650
2011,Galaxy Ace S5830I,Samsung,832.0,Android,2.2,"[('158',)]",011,"['Accelerometer', 'proximity', 'compass']",112.4 x 59.9 x 11.5,113,Mini-SIM,3.5,54.2,320 x 480,165,70,1350
2011,Galaxy Ace S5830,Samsung,800.0,Android,2.3,"[('158', '278')]",011,"['Accelerometer', 'proximity', 'compass']",112.4 x 59.9 x 11.5,113,Mini-SIM,3.5,54.2,320 x 480,165,90,1350
2011,Galaxy Fit S5670,Samsung,600.0,Android,2.2,"[('160', '280')]",011,"['Accelerometer', 'proximity', 'compass']",110.2 x 61.2 x 12.6,108,Mini-SIM,3.3,50.0,240 x 320,121,120,1350
2011,Galaxy Gio S5660,Samsung,800.0,Android,2.2,"[('158', '278')]",011,"['Accelerometer', 'proximity', 'compass']",110.5 x 57.5 x 12.2,102,Mini-SIM,3.2,48.0,320 x 480,180,110,1350
2011,Galaxy Mini S5570,Samsung,600.0,Android,2.2,"[('160', '384')]",011,"['Accelerometer', 'proximity', 'compass']",110.4 x 60.8 x 12.1,105,Mini-SIM,3.14,45.5,240 x 320,127,90,1200
2011,Galaxy Pop i559,Samsung,,Android,2.2,"[('164',)]",011,"['Accelerometer', 'proximity', 'compass']",110.9 x 60.6 x 12.1,106.6 (3.74 oz),Mini-SIM,3.14,45.4,240 x 320,127,90,1200
2011,Galaxy S 4G T959,Samsung,1.0,Android,2.2,"[('1', '512')]",011,"['Accelerometer', 'proximity', 'compass']",122.4 x 64.5 x 9.9,118,Mini-SIM,4.0,57.7,480 x 800,233,120,1650
2011,S5260 Star II,Samsung,,,,"[('30',)]",001,['Accelerometer'],107.5 x 54 x 12.4,94,Mini-SIM,3.0,44.1,240 x 400,155,70,1000
2011,I997 Infuse 4G,Samsung,1.2,Android,2.2,"[('16',)]",011,"['Accelerometer', 'proximity', 'compass']",132 x 71 x 9,139,Mini-SIM,4.5,61.5,480 x 800,207,130,1750
2011,R910 Galaxy Indulge,Samsung,,Android,2.2,,111,"['Accelerometer', 'proximity', 'compass']",132 x 61 x 15,152,Mini-SIM,3.5,45.3,320 x 480,165,130,1500
2011,Droid Charge I510,Samsung,1.0,Android,2.2,"[('2',)]",111,"['Accelerometer', 'proximity', 'compass']",130 x 68 x 12,143,Mini-SIM,4.3,59.5,480 x 800,217,130,1600
2010,Google Nexus S,Samsung,1.0,Android,2.3,"[('16', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",123.9 x 63 x 10.9,129,Mini-SIM,4.0,58.3,480 x 800,233,170,1500
2010,M190S Galaxy S Hoppin,Samsung,1.0,Android,2.2,"[('16',)]",011,"['Accelerometer', 'proximity', 'compass']",122.4 x 64 x 10.9,129,Mini-SIM,4.0,58.1,480 x 800,233,140,1500
2010,A927 Flight II,Samsung,,,,"[('512',)]",011,[''],111.8 x 53.3 x 12.7,99,Mini-SIM,3.0,43.0,240 x 400,155,110,
2010,T669 Gravity T,Samsung,184.0,,,"[('50',)]",011,['Accelerometer'],110 x 56.6 x 15,120,Mini-SIM,,,240 x 320,,120,1000
2010,T479 Gravity 3,Samsung,184.0,,,"[('70',)]",011,[''],116.8 x 53.6 x 15.2,123,Mini-SIM,,,240 x 320,,130,1000
2010,:) Smiley,Samsung,184.0,,,"[('50',)]",011,[''],99.6 x 59.4 x 15,112.8,Mini-SIM,,,240 x 320,,130,1000
2010,C5010 Squash,Samsung,,,,"[('42',)]",011,[''],115 x 46 x 12.8,81,Mini-SIM,2.0,23.8,128 x 160,102,80,800
2010,i897 Captivate,Samsung,1.0,Android,2.1,"[('16', '512')]",011,"['Accelerometer', 'proximity', 'compass']",122.4 x 64.2 x 9.9,118,Mini-SIM,4.0,58.0,480 x 800,233,170,1500
2010,B7350 Omnia PRO 4,Samsung,,Microsoft,Windows,"[('200',)]",011,[''],117.7 x 59.8 x 11.9,122,Mini-SIM,2.62,31.5,320 x 320,173,150,1500
2010,W960 AMOLED 3D,Samsung,,,,,011,['Accelerometer'],113.9 x 53.9 x 13.9,120.6,Mini-SIM,3.2,47.5,240 x 400,146,220,1150
2010,M110S Galaxy S,Samsung,1.0,Android,2.1,"[('16', '(14')]",011,"['Accelerometer', 'proximity', 'compass']",122.4 x 64.2 x 9.9,121,Mini-SIM,4.0,58.0,480 x 800,233,220,1500
2010,Galaxy A,Samsung,720.0,Android,2.1,"[('1', '384')]",011,"['Accelerometer', 'proximity', 'compass']",119.5 x 59.8 x 12.5,128,Mini-SIM,3.7,54.5,480 x 800,252,100,1500
2010,I9000 Galaxy S,Samsung,1.0,Android,2.1,"[('8', '512'), ('16', '512')]",011,"['Accelerometer', 'proximity', 'compass']",122.4 x 64.2 x 9.9,119,Mini-SIM,4.0,58.0,480 x 800,233,120,1500
